timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT
1643611170,,,3288.0,,
1643611201,,,3320.0,17.0,18.0
1643611231,,,3364.0,,
1643611261,,,3168.0,16.0,18.0
1643611291,,,3664.0,,
1643611321,,,3408.0,17.0,19.0
1643611351,,,3604.0,,
1643611381,,,3432.0,17.0,19.0
1643611411,,,3564.0,,
1643611441,,,3532.0,18.0,19.0
1643611471,,,3564.0,,
1643611501,,,3480.0,17.0,19.0
1643611531,,,3640.0,,
1643611561,,,3808.0,19.0,21.0
1643611591,,,3792.0,,
1643611621,,,3784.0,19.0,21.0
1643611651,,,3940.0,,
1643611681,,,3860.0,19.0,21.0
1643611711,,,3528.0,,
1643611741,,,3112.0,16.0,18.0
1643611771,,,2292.0,,
1643611801,,,2300.0,12.0,14.0
1643611831,,,2620.0,,
1643611861,,,2764.0,14.0,16.0
1643611891,,,3156.0,,
1643611921,,,3112.0,16.0,17.0
1643611951,,,3112.0,,
1643611981,,,3288.0,17.0,18.0
1643612011,,,3060.0,,
1643612041,,,2940.0,15.0,17.0
1643612072,,,2996.0,,
1643612102,,,2976.0,15.0,17.0
1643612131,,,3020.0,,
1643612162,,,3336.0,18.0,17.0
1643612191,,,3216.0,,
1643612222,,,2264.0,12.0,13.0
1643612252,,,2260.0,,
1643612282,,,2272.0,12.0,13.0
1643612312,,,2684.0,,
1643612342,,,2868.0,14.0,16.0
1643612372,,,2588.0,,
1643612400,38011.6,17041.6,,,
1643612402,,,2640.0,14.0,15.0
1643612432,,,2988.0,,
1643612462,,,3032.0,15.0,16.0
1643612492,,,3132.0,,
1643612522,,,3120.0,15.0,17.0
1643612552,,,3648.0,,
1643612582,,,3788.0,19.0,20.0
1643612612,,,3872.0,,
1643612642,,,3848.0,19.0,20.0
1643612672,,,3852.0,,
1643612702,,,3876.0,19.0,21.0
1643612732,,,3892.0,,
1643612762,,,3916.0,19.0,21.0
1643612792,,,3924.0,,
1643612822,,,4244.0,21.0,21.0
1643612852,,,3952.0,,
1643612882,,,3924.0,19.0,21.0
1643612912,,,4944.0,,
1643612942,,,4848.0,23.0,26.0
1643612972,,,4888.0,,
1643613002,,,4684.0,23.0,25.0
1643613032,,,4756.0,,
1643613063,,,4240.0,21.0,23.0
1643613092,,,4036.0,,
1643613123,,,3740.0,18.0,20.0
1643613152,,,3736.0,,
1643613182,,,3656.0,18.0,20.0
1643613212,,,3712.0,,
1643613243,,,3880.0,20.0,20.0
1643613272,,,3696.0,,
1643613303,,,3692.0,18.0,20.0
1643613332,,,3744.0,,
1643613363,,,3704.0,18.0,20.0
1643613392,,,3708.0,,
1643613423,,,3796.0,19.0,21.0
1643613453,,,3792.0,,
1643613483,,,3704.0,19.0,20.0
1643613513,,,3676.0,,
1643613543,,,3624.0,18.0,20.0
1643613573,,,3604.0,,
1643613603,,,3620.0,18.0,20.0
1643613633,,,3900.0,,
1643613663,,,3936.0,20.0,21.0
1643613693,,,3872.0,,
1643613723,,,3896.0,19.0,21.0
1643613753,,,4008.0,,
1643613783,,,3840.0,19.0,21.0
1643613813,,,3848.0,,
1643613843,,,3952.0,20.0,21.0
1643613873,,,3996.0,,
1643613903,,,3788.0,19.0,21.0
1643613933,,,3824.0,,
1643613963,,,3776.0,19.0,21.0
1643613993,,,3780.0,,
1643614023,,,3820.0,19.0,21.0
1643614053,,,3884.0,,
1643614083,,,3888.0,20.0,21.0
1643614113,,,3860.0,,
1643614144,,,3824.0,19.0,21.0
1643614173,,,3856.0,,
1643614200,38013.5,17041.6,,,
1643614203,,,3828.0,19.0,21.0
1643614233,,,3848.0,,
1643614264,,,3880.0,20.0,21.0
1643614294,,,3812.0,,
1643614324,,,3796.0,19.0,21.0
1643614354,,,4096.0,,
1643614384,,,3784.0,19.0,21.0
1643614414,,,3844.0,,
1643614444,,,3856.0,19.0,21.0
1643614474,,,3832.0,,
1643614504,,,3972.0,20.0,21.0
1643614534,,,3836.0,,
1643614564,,,3860.0,19.0,21.0
1643614594,,,3908.0,,
1643614624,,,3928.0,20.0,21.0
1643614654,,,3876.0,,
1643614684,,,3892.0,20.0,21.0
1643614714,,,3864.0,,
1643614744,,,3780.0,19.0,21.0
1643614774,,,3804.0,,
1643614804,,,3792.0,19.0,21.0
1643614834,,,3808.0,,
1643614864,,,3704.0,19.0,20.0
1643614894,,,3632.0,,
1643614924,,,3640.0,18.0,20.0
1643614954,,,3624.0,,
1643614984,,,3496.0,17.0,19.0
1643615014,,,3576.0,,
1643615044,,,3516.0,17.0,19.0
1643615074,,,3460.0,,
1643615104,,,3396.0,17.0,19.0
1643615134,,,3360.0,,
1643615164,,,3352.0,17.0,19.0
1643615194,,,3372.0,,
1643615224,,,3168.0,16.0,18.0
1643615254,,,3140.0,,
1643615285,,,3156.0,16.0,18.0
1643615314,,,3128.0,,
1643615345,,,3016.0,15.0,17.0
1643615375,,,3028.0,,
1643615405,,,3124.0,16.0,18.0
1643615435,,,3148.0,,
1643615465,,,3016.0,15.0,17.0
1643615495,,,2832.0,,
1643615525,,,2844.0,15.0,16.0
1643615555,,,2792.0,,
1643615585,,,2764.0,14.0,16.0
1643615615,,,2840.0,,
1643615645,,,2788.0,14.0,16.0
1643615675,,,2860.0,,
1643615705,,,3016.0,15.0,17.0
1643615735,,,2984.0,,
1643615765,,,2976.0,15.0,17.0
1643615795,,,3068.0,,
1643615825,,,3068.0,15.0,17.0
1643615855,,,2744.0,,
1643615885,,,2696.0,13.0,15.0
1643615915,,,2624.0,,
1643615945,,,2632.0,13.0,15.0
1643615975,,,2856.0,,
1643616000,38015.2,17041.6,,,
1643616005,,,2952.0,14.0,16.0
1643616035,,,3008.0,,
1643616065,,,3028.0,14.0,17.0
1643616095,,,3212.0,,
1643616126,,,3584.0,19.0,18.0
1643616155,,,3312.0,,
1643616185,,,3400.0,17.0,19.0
1643616215,,,3588.0,,
1643616245,,,3568.0,18.0,19.0
1643616275,,,3556.0,,
1643616306,,,3580.0,18.0,19.0
1643616335,,,3776.0,,
1643616366,,,3772.0,18.0,21.0
1643616396,,,3788.0,,
1643616425,,,3816.0,19.0,21.0
1643616456,,,4032.0,,
1643616486,,,4032.0,20.0,22.0
1643616516,,,4012.0,,
1643616546,,,3992.0,20.0,22.0
1643616576,,,4236.0,,
1643616605,,,4140.0,20.0,22.0
1643616636,,,4224.0,,
1643616666,,,4188.0,21.0,22.0
1643616696,,,4196.0,,
1643616726,,,4244.0,21.0,23.0
1643616756,,,4192.0,,
1643616786,,,4208.0,21.0,23.0
1643616816,,,4320.0,,
1643616846,,,4160.0,20.0,22.0
1643616876,,,4164.0,,
1643616906,,,4020.0,20.0,22.0
1643616936,,,4036.0,,
1643616966,,,4036.0,20.0,22.0
1643616996,,,4004.0,,
1643617026,,,4048.0,20.0,22.0
1643617056,,,4060.0,,
1643617086,,,3984.0,20.0,22.0
1643617116,,,4008.0,,
1643617146,,,4048.0,20.0,22.0
1643617176,,,4104.0,,
1643617206,,,4532.0,22.0,25.0
1643617236,,,6012.0,,
1643617266,,,5960.0,30.0,32.0
1643617296,,,5856.0,,
1643617326,,,5920.0,30.0,32.0
1643617356,,,5864.0,,
1643617387,,,5904.0,30.0,32.0
1643617416,,,5928.0,,
1643617446,,,5900.0,30.0,32.0
1643617477,,,5892.0,,
1643617506,,,5864.0,30.0,32.0
1643617536,,,5836.0,,
1643617567,,,4120.0,20.0,23.0
1643617596,,,3180.0,,
1643617627,,,2284.0,11.0,14.0
1643617657,,,2356.0,,
1643617687,,,2652.0,14.0,15.0
1643617717,,,2948.0,,
1643617747,,,3176.0,16.0,18.0
1643617776,,,3140.0,,
1643617800,38017.3,17041.6,,,
1643617807,,,3136.0,15.0,17.0
1643617837,,,3308.0,,
1643617867,,,3152.0,15.0,18.0
1643617897,,,3060.0,,
1643617927,,,3128.0,15.0,17.0
1643617957,,,3044.0,,
1643617987,,,3116.0,15.0,18.0
1643618017,,,3140.0,,
1643618047,,,2316.0,11.0,14.0
1643618077,,,2320.0,,
1643618107,,,2276.0,12.0,13.0
1643618137,,,2560.0,,
1643618167,,,2724.0,14.0,16.0
1643618197,,,2428.0,,
1643618227,,,2412.0,12.0,14.0
1643618257,,,2828.0,,
1643618287,,,2888.0,14.0,16.0
1643618317,,,2952.0,,
1643618347,,,2984.0,14.0,17.0
1643618377,,,3752.0,,
1643618408,,,3596.0,17.0,19.0
1643618437,,,3668.0,,
1643618468,,,3692.0,18.0,20.0
1643618497,,,3748.0,,
1643618527,,,3868.0,19.0,21.0
1643618557,,,3892.0,,
1643618587,,,3844.0,18.0,21.0
1643618617,,,3944.0,,
1643618647,,,3956.0,19.0,21.0
1643618677,,,4012.0,,
1643618707,,,4116.0,20.0,22.0
1643618738,,,5220.0,,
1643618768,,,5736.0,32.0,27.0
1643618798,,,5440.0,,
1643618828,,,4980.0,24.0,27.0
1643618858,,,5240.0,,
1643618888,,,4920.0,25.0,26.0
1643618918,,,4992.0,,
1643618948,,,4408.0,22.0,24.0
1643618978,,,4604.0,,
1643619008,,,4300.0,23.0,22.0
1643619038,,,4188.0,,
1643619068,,,4008.0,20.0,22.0
1643619098,,,4044.0,,
1643619128,,,4472.0,24.0,22.0
1643619158,,,4008.0,,
1643619188,,,4372.0,23.0,22.0
1643619218,,,4496.0,,
1643619248,,,4216.0,22.0,22.0
1643619278,,,4380.0,,
1643619308,,,4184.0,21.0,22.0
1643619338,,,3996.0,,
1643619368,,,4252.0,22.0,22.0
1643619398,,,4084.0,,
1643619428,,,5488.0,28.0,27.0
1643619458,,,5132.0,,
1643619488,,,5564.0,30.0,27.0
1643619518,,,5044.0,,
1643619548,,,5148.0,25.0,27.0
1643619578,,,5052.0,,
1643619600,38019.3,17041.6,,,
1643619608,,,5052.0,25.0,26.0
1643619638,,,5012.0,,
1643619668,,,4920.0,24.0,26.0
1643619698,,,5028.0,,
1643619728,,,5264.0,27.0,27.0
1643619758,,,5328.0,,
1643619788,,,5252.0,27.0,27.0
1643619818,,,5128.0,,
1643619848,,,5052.0,25.0,27.0
1643619878,,,5072.0,,
1643619908,,,5104.0,25.0,27.0
1643619938,,,5056.0,,
1643619969,,,5056.0,25.0,27.0
1643619999,,,5132.0,,
1643620029,,,5080.0,25.0,27.0
1643620058,,,5064.0,,
1643620089,,,5096.0,25.0,27.0
1643620119,,,5464.0,,
1643620149,,,5100.0,25.0,27.0
1643620179,,,5556.0,,
1643620209,,,5104.0,25.0,27.0
1643620239,,,5052.0,,
1643620269,,,3928.0,19.0,21.0
1643620299,,,3924.0,,
1643620329,,,4728.0,27.0,21.0
1643620359,,,4740.0,,
1643620389,,,5076.0,30.0,21.0
1643620419,,,5100.0,,
1643620449,,,4840.0,28.0,21.0
1643620479,,,4856.0,,
1643620509,,,4928.0,29.0,21.0
1643620539,,,3940.0,,
1643620569,,,3964.0,19.0,21.0
1643620599,,,4080.0,,
1643620629,,,4740.0,28.0,21.0
1643620659,,,4908.0,,
1643620689,,,4880.0,29.0,21.0
1643620719,,,4692.0,,
1643620749,,,4104.0,21.0,21.0
1643620779,,,3944.0,,
1643620809,,,3840.0,19.0,20.0
1643620839,,,3772.0,,
1643620869,,,4188.0,24.0,20.0
1643620899,,,4512.0,,
1643620930,,,4512.0,27.0,19.0
1643620959,,,4324.0,,
1643620990,,,3716.0,18.0,19.0
1643621019,,,3552.0,,
1643621049,,,3400.0,16.0,19.0
1643621079,,,3400.0,,
1643621110,,,3796.0,20.0,18.0
1643621139,,,4184.0,,
1643621170,,,4164.0,25.0,18.0
1643621200,,,3968.0,,
1643621230,,,3216.0,17.0,17.0
1643621260,,,2916.0,,
1643621290,,,2704.0,13.0,15.0
1643621320,,,2568.0,,
1643621350,,,2536.0,13.0,14.0
1643621380,,,2636.0,,
1643621400,38021.5,17041.6,,,
1643621409,,,3992.0,19.0,21.0
1643621439,,,3436.0,,
1643621469,,,3368.0,18.0,17.0
1643621499,,,2740.0,,
1643621529,,,3004.0,16.0,16.0
1643621559,,,2764.0,,
1643621589,,,2776.0,14.0,15.0
1643621619,,,2576.0,,
1643621649,,,2980.0,16.0,16.0
1643621679,,,2340.0,,
1643621709,,,2460.0,13.0,13.0
1643621739,,,2516.0,,
1643621769,,,2640.0,14.0,15.0
1643621799,,,2360.0,,
1643621829,,,2548.0,13.0,14.0
1643621859,,,2800.0,,
1643621889,,,3072.0,16.0,17.0
1643621919,,,3380.0,,
1643621950,,,3524.0,19.0,19.0
1643621979,,,3416.0,,
1643622009,,,3336.0,17.0,18.0
1643622040,,,3256.0,,
1643622070,,,2672.0,14.0,15.0
1643622099,,,2932.0,,
1643622130,,,2724.0,15.0,15.0
1643622159,,,3960.0,,
1643622190,,,3876.0,20.0,21.0
1643622220,,,3552.0,,
1643622250,,,3560.0,19.0,19.0
1643622280,,,3744.0,,
1643622310,,,3720.0,19.0,20.0
1643622340,,,3880.0,,
1643622370,,,3976.0,20.0,21.0
1643622400,,,4188.0,,
1643622430,,,3352.0,17.0,18.0
1643622460,,,3476.0,,
1643622490,,,3168.0,16.0,17.0
1643622520,,,3320.0,,
1643622550,,,3576.0,19.0,18.0
1643622580,,,3372.0,,
1643622610,,,3388.0,17.0,18.0
1643622640,,,3668.0,,
1643622670,,,3548.0,19.0,19.0
1643622700,,,3524.0,,
1643622730,,,3528.0,18.0,19.0
1643622760,,,3740.0,,
1643622790,,,3704.0,18.0,20.0
1643622820,,,3744.0,,
1643622850,,,3748.0,19.0,20.0
1643622880,,,3956.0,,
1643622910,,,3924.0,20.0,21.0
1643622940,,,3932.0,,
1643622970,,,3944.0,20.0,21.0
1643623000,,,4236.0,,
1643623030,,,4244.0,21.0,22.0
1643623060,,,4304.0,,
1643623090,,,4308.0,22.0,23.0
1643623120,,,4228.0,,
1643623151,,,3060.0,16.0,16.0
1643623180,,,2188.0,,
1643623200,38023.2,17041.6,,,
1643623211,,,2200.0,11.0,12.0
1643623240,,,2604.0,,
1643623271,,,2796.0,15.0,15.0
1643623301,,,3156.0,,
1643623331,,,3072.0,15.0,16.0
1643623361,,,3028.0,,
1643623391,,,3260.0,17.0,17.0
1643623421,,,2904.0,,
1643623451,,,2896.0,14.0,16.0
1643623481,,,2956.0,,
1643623511,,,3004.0,15.0,16.0
1643623541,,,3004.0,,
1643623571,,,3028.0,15.0,16.0
1643623601,,,2200.0,,
1643623631,,,2208.0,11.0,12.0
1643623661,,,3500.0,,
1643623691,,,3844.0,20.0,20.0
1643623721,,,3708.0,,
1643623751,,,3868.0,20.0,20.0
1643623781,,,4076.0,,
1643623811,,,4072.0,20.0,21.0
1643623841,,,4396.0,,
1643623871,,,4120.0,20.0,22.0
1643623901,,,4600.0,,
1643623931,,,4752.0,23.0,25.0
1643623961,,,4792.0,,
1643623991,,,4800.0,24.0,25.0
1643624021,,,4832.0,,
1643624052,,,4836.0,24.0,25.0
1643624081,,,4152.0,,
1643624112,,,3792.0,19.0,20.0
1643624141,,,4112.0,,
1643624171,,,4200.0,21.0,22.0
1643624201,,,3816.0,,
1643624232,,,3880.0,19.0,21.0
1643624262,,,5064.0,,
1643624291,,,4696.0,24.0,25.0
1643624321,,,4724.0,,
1643624352,,,4824.0,24.0,25.0
1643624382,,,4800.0,,
1643624412,,,4736.0,24.0,25.0
1643624442,,,4484.0,,
1643624472,,,4272.0,21.0,23.0
1643624502,,,4068.0,,
1643624532,,,3900.0,19.0,21.0
1643624562,,,3936.0,,
1643624592,,,4900.0,25.0,26.0
1643624622,,,4976.0,,
1643624652,,,4988.0,25.0,26.0
1643624682,,,5044.0,,
1643624712,,,5060.0,26.0,26.0
1643624742,,,5276.0,,
1643624772,,,5192.0,26.0,26.0
1643624802,,,4880.0,,
1643624832,,,5116.0,26.0,26.0
1643624862,,,5136.0,,
1643624892,,,5092.0,25.0,27.0
1643624922,,,5076.0,,
1643624952,,,5512.0,30.0,26.0
1643624982,,,5844.0,,
1643625000,38025.2,17041.6,,,
1643625012,,,6024.0,34.0,26.0
1643625042,,,5260.0,,
1643625072,,,5256.0,31.0,23.0
1643625102,,,5252.0,,
1643625132,,,5144.0,31.0,21.0
1643625162,,,4860.0,,
1643625192,,,4956.0,29.0,21.0
1643625222,,,5080.0,,
1643625252,,,4060.0,21.0,21.0
1643625282,,,4016.0,,
1643625313,,,3948.0,20.0,21.0
1643625342,,,3944.0,,
1643625373,,,3996.0,20.0,21.0
1643625402,,,3984.0,,
1643625432,,,3984.0,20.0,21.0
1643625463,,,3968.0,,
1643625492,,,4004.0,20.0,21.0
1643625522,,,4108.0,,
1643625553,,,3980.0,20.0,21.0
1643625582,,,3948.0,,
1643625613,,,4140.0,22.0,21.0
1643625643,,,4032.0,,
1643625673,,,3764.0,19.0,20.0
1643625703,,,3788.0,,
1643625733,,,3732.0,18.0,20.0
1643625763,,,3708.0,,
1643625793,,,3632.0,18.0,19.0
1643625823,,,3752.0,,
1643625853,,,3700.0,19.0,19.0
1643625883,,,3820.0,,
1643625913,,,3508.0,17.0,18.0
1643625943,,,3512.0,,
1643625973,,,3556.0,18.0,19.0
1643626003,,,3780.0,,
1643626033,,,3372.0,17.0,18.0
1643626063,,,3400.0,,
1643626093,,,3568.0,19.0,18.0
1643626123,,,3284.0,,
1643626153,,,2928.0,15.0,16.0
1643626183,,,2764.0,,
1643626213,,,2604.0,14.0,15.0
1643626243,,,2488.0,,
1643626273,,,2412.0,13.0,13.0
1643626303,,,2460.0,,
1643626333,,,2428.0,12.0,13.0
1643626363,,,2428.0,,
1643626394,,,3556.0,19.0,19.0
1643626423,,,3344.0,,
1643626453,,,3356.0,17.0,18.0
1643626483,,,3408.0,,
1643626514,,,3380.0,17.0,18.0
1643626543,,,3328.0,,
1643626574,,,2188.0,11.0,13.0
1643626604,,,2252.0,,
1643626634,,,2172.0,11.0,12.0
1643626663,,,2116.0,,
1643626694,,,2088.0,11.0,12.0
1643626724,,,2168.0,,
1643626754,,,2128.0,11.0,12.0
1643626784,,,2112.0,,
1643626800,38027.0,17041.6,,,
1643626814,,,2132.0,11.0,12.0
1643626844,,,2260.0,,
1643626874,,,2160.0,11.0,13.0
1643626904,,,2188.0,,
1643626934,,,2192.0,12.0,13.0
1643626964,,,2548.0,,
1643626994,,,2324.0,12.0,13.0
1643627024,,,2264.0,,
1643627054,,,2236.0,12.0,13.0
1643627084,,,2644.0,,
1643627114,,,2516.0,13.0,14.0
1643627144,,,2564.0,,
1643627174,,,2660.0,14.0,15.0
1643627204,,,2916.0,,
1643627234,,,2852.0,14.0,16.0
1643627264,,,2848.0,,
1643627294,,,3116.0,17.0,16.0
1643627324,,,3252.0,,
1643627354,,,3072.0,16.0,16.0
1643627384,,,3092.0,,
1643627414,,,3100.0,16.0,16.0
1643627444,,,3328.0,,
1643627474,,,3348.0,16.0,18.0
1643627504,,,3372.0,,
1643627534,,,3284.0,16.0,18.0
1643627564,,,3552.0,,
1643627594,,,3704.0,19.0,19.0
1643627625,,,3588.0,,
1643627655,,,3564.0,17.0,19.0
1643627684,,,3920.0,,
1643627715,,,3900.0,19.0,20.0
1643627744,,,3840.0,,
1643627775,,,3848.0,19.0,20.0
1643627805,,,4384.0,,
1643627835,,,4156.0,21.0,22.0
1643627865,,,4076.0,,
1643627895,,,4072.0,20.0,22.0
1643627925,,,4464.0,,
1643627955,,,4420.0,22.0,23.0
1643627985,,,4364.0,,
1643628015,,,4444.0,23.0,23.0
1643628045,,,4876.0,,
1643628075,,,4708.0,24.0,25.0
1643628105,,,4572.0,,
1643628135,,,4528.0,22.0,24.0
1643628165,,,4604.0,,
1643628195,,,5140.0,27.0,26.0
1643628225,,,4764.0,,
1643628255,,,5064.0,26.0,26.0
1643628285,,,4904.0,,
1643628315,,,4900.0,24.0,26.0
1643628345,,,4832.0,,
1643628375,,,4848.0,23.0,26.0
1643628406,,,4868.0,,
1643628435,,,4992.0,25.0,26.0
1643628465,,,4912.0,,
1643628495,,,4872.0,24.0,26.0
1643628525,,,4796.0,,
1643628555,,,4836.0,24.0,26.0
1643628585,,,4780.0,,
1643628600,38028.9,17041.6,,,
1643628616,,,4848.0,24.0,26.0
1643628645,,,4888.0,,
1643628675,,,4684.0,23.0,25.0
1643628706,,,4476.0,,
1643628736,,,4424.0,20.0,23.0
1643628766,,,3928.0,,
1643628795,,,3752.0,19.0,21.0
1643628826,,,3708.0,,
1643628856,,,3716.0,18.0,20.0
1643628886,,,3608.0,,
1643628916,,,3552.0,17.0,20.0
1643628946,,,3588.0,,
1643628976,,,3584.0,17.0,20.0
1643629006,,,3576.0,,
1643629036,,,3572.0,18.0,19.0
1643629066,,,3976.0,,
1643629096,,,3500.0,17.0,20.0
1643629126,,,3624.0,,
1643629156,,,3620.0,17.0,20.0
1643629186,,,3556.0,,
1643629216,,,3584.0,18.0,20.0
1643629246,,,3712.0,,
1643629276,,,3648.0,18.0,20.0
1643629306,,,3668.0,,
1643629336,,,3644.0,17.0,20.0
1643629366,,,3652.0,,
1643629396,,,3704.0,18.0,20.0
1643629426,,,3500.0,,
1643629456,,,3468.0,17.0,19.0
1643629486,,,3492.0,,
1643629516,,,3572.0,18.0,19.0
1643629546,,,3716.0,,
1643629577,,,3692.0,18.0,20.0
1643629606,,,3700.0,,
1643629637,,,3812.0,20.0,20.0
1643629667,,,3800.0,,
1643629697,,,3828.0,19.0,20.0
1643629727,,,3900.0,,
1643629756,,,3892.0,19.0,21.0
1643629787,,,3964.0,,
1643629817,,,3992.0,20.0,21.0
1643629846,,,3972.0,,
1643629877,,,3880.0,20.0,20.0
1643629907,,,3912.0,,
1643629937,,,4120.0,22.0,20.0
1643629967,,,4072.0,,
1643629997,,,3876.0,19.0,20.0
1643630027,,,3888.0,,
1643630057,,,4592.0,26.0,20.0
1643630087,,,4660.0,,
1643630117,,,3972.0,20.0,20.0
1643630147,,,4064.0,,
1643630177,,,3800.0,19.0,20.0
1643630207,,,3944.0,,
1643630237,,,3796.0,19.0,20.0
1643630267,,,3660.0,,
1643630297,,,3584.0,18.0,19.0
1643630327,,,3616.0,,
1643630357,,,3668.0,19.0,19.0
1643630387,,,3668.0,,
1643630400,38030.8,17041.6,,,
1643630417,,,3568.0,18.0,19.0
1643630447,,,3704.0,,
1643630477,,,3612.0,19.0,19.0
1643630507,,,3616.0,,
1643630537,,,3544.0,18.0,19.0
1643630567,,,3592.0,,
1643630597,,,3640.0,19.0,19.0
1643630627,,,3600.0,,
1643630657,,,3516.0,18.0,19.0
1643630687,,,3640.0,,
1643630717,,,3568.0,19.0,19.0
1643630747,,,3632.0,,
1643630778,,,3556.0,18.0,19.0
1643630807,,,3664.0,,
1643630837,,,3752.0,19.0,19.0
1643630867,,,3704.0,,
1643630897,,,3612.0,18.0,19.0
1643630927,,,3460.0,,
1643630958,,,3224.0,17.0,17.0
1643630987,,,2372.0,,
1643631018,,,2504.0,13.0,14.0
1643631048,,,2604.0,,
1643631078,,,3012.0,15.0,17.0
1643631107,,,3224.0,,
1643631138,,,3160.0,16.0,17.0
1643631168,,,3556.0,,
1643631198,,,3496.0,17.0,18.0
1643631228,,,3336.0,,
1643631258,,,3056.0,15.0,16.0
1643631288,,,3056.0,,
1643631318,,,3100.0,15.0,17.0
1643631348,,,2332.0,,
1643631378,,,2292.0,12.0,13.0
1643631408,,,2308.0,,
1643631438,,,2616.0,14.0,15.0
1643631468,,,2980.0,,
1643631498,,,2636.0,14.0,15.0
1643631528,,,2672.0,,
1643631558,,,3076.0,15.0,17.0
1643631588,,,3184.0,,
1643631618,,,3204.0,16.0,17.0
1643631648,,,3220.0,,
1643631678,,,3716.0,19.0,20.0
1643631708,,,4080.0,,
1643631738,,,3808.0,19.0,20.0
1643631768,,,3840.0,,
1643631798,,,4032.0,21.0,20.0
1643631828,,,3924.0,,
1643631858,,,3892.0,19.0,21.0
1643631888,,,3908.0,,
1643631918,,,3872.0,19.0,21.0
1643631948,,,3920.0,,
1643631978,,,3860.0,19.0,21.0
1643632009,,,4060.0,,
1643632039,,,4832.0,24.0,26.0
1643632069,,,4772.0,,
1643632099,,,4740.0,24.0,25.0
1643632129,,,4780.0,,
1643632159,,,4892.0,26.0,25.0
1643632188,,,4828.0,,
1643632200,38032.6,17041.6,,,
1643632217,,,4784.0,24.0,25.0
1643632248,,,4740.0,,
1643632278,,,4768.0,23.0,25.0
1643632308,,,4860.0,,
1643632338,,,4560.0,24.0,23.0
1643632367,,,4568.0,,
1643632398,,,4632.0,23.0,24.0
1643632428,,,5032.0,,
1643632458,,,4804.0,24.0,25.0
1643632488,,,4792.0,,
1643632518,,,4612.0,23.0,24.0
1643632548,,,5360.0,,
1643632578,,,5420.0,34.0,22.0
1643632608,,,3948.0,,
1643632638,,,3916.0,19.0,21.0
1643632668,,,3980.0,,
1643632698,,,3992.0,20.0,21.0
1643632728,,,3948.0,,
1643632758,,,3960.0,20.0,21.0
1643632788,,,4044.0,,
1643632818,,,3996.0,21.0,21.0
1643632848,,,3940.0,,
1643632878,,,3924.0,20.0,21.0
1643632908,,,4020.0,,
1643632938,,,3992.0,20.0,20.0
1643632968,,,3936.0,,
1643632998,,,4028.0,20.0,21.0
1643633028,,,4048.0,,
1643633058,,,4024.0,20.0,21.0
1643633088,,,4040.0,,
1643633118,,,4228.0,22.0,21.0
1643633148,,,4088.0,,
1643633178,,,4148.0,21.0,21.0
1643633208,,,4056.0,,
1643633238,,,3840.0,19.0,20.0
1643633269,,,3948.0,,
1643633299,,,3900.0,19.0,20.0
1643633328,,,3856.0,,
1643633359,,,4100.0,22.0,20.0
1643633389,,,3964.0,,
1643633419,,,3964.0,20.0,20.0
1643633448,,,3880.0,,
1643633479,,,3872.0,19.0,20.0
1643633509,,,3940.0,,
1643633539,,,3952.0,20.0,20.0
1643633569,,,3848.0,,
1643633599,,,3844.0,19.0,20.0
1643633629,,,3920.0,,
1643633659,,,3912.0,20.0,20.0
1643633689,,,3796.0,,
1643633719,,,3808.0,19.0,20.0
1643633749,,,3820.0,,
1643633779,,,3888.0,19.0,20.0
1643633809,,,3796.0,,
1643633839,,,3828.0,19.0,20.0
1643633869,,,3900.0,,
1643633899,,,3868.0,20.0,20.0
1643633929,,,3824.0,,
1643633959,,,3864.0,19.0,20.0
1643633989,,,4112.0,,
1643634000,38034.6,17041.6,,,
1643634019,,,3920.0,19.0,20.0
1643634049,,,3948.0,,
1643634079,,,4208.0,21.0,22.0
1643634109,,,4164.0,,
1643634139,,,4676.0,24.0,24.0
1643634169,,,4580.0,,
1643634199,,,4532.0,22.0,24.0
1643634229,,,3480.0,,
1643634259,,,3296.0,17.0,17.0
1643634289,,,3212.0,,
1643634319,,,3260.0,16.0,17.0
1643634349,,,3296.0,,
1643634380,,,3368.0,18.0,18.0
1643634410,,,3344.0,,
1643634439,,,3364.0,17.0,18.0
1643634469,,,3436.0,,
1643634500,,,3544.0,19.0,18.0
1643634530,,,3460.0,,
1643634560,,,3424.0,17.0,18.0
1643634590,,,3684.0,,
1643634620,,,3464.0,18.0,18.0
1643634650,,,3480.0,,
1643634680,,,3520.0,18.0,19.0
1643634710,,,3568.0,,
1643634740,,,3648.0,19.0,19.0
1643634770,,,3492.0,,
1643634800,,,3492.0,17.0,19.0
1643634830,,,3520.0,,
1643634860,,,3744.0,19.0,19.0
1643634890,,,3492.0,,
1643634920,,,3584.0,18.0,19.0
1643634950,,,3532.0,,
1643634980,,,3564.0,18.0,19.0
1643635010,,,3608.0,,
1643635040,,,3508.0,17.0,19.0
1643635070,,,3656.0,,
1643635100,,,3616.0,19.0,19.0
1643635130,,,3604.0,,
1643635161,,,3548.0,17.0,19.0
1643635190,,,3548.0,,
1643635220,,,3572.0,18.0,19.0
1643635250,,,3548.0,,
1643635280,,,3480.0,17.0,18.0
1643635310,,,3456.0,,
1643635340,,,3552.0,18.0,18.0
1643635370,,,3736.0,,
