timestamp,generatedElectricity,instanceElectricity_x,normalUsage,reverseUsage,instanceElectricity_y,instanceCurrents,instanceCurrentsT
1643601135,,4158.0,,,,,
1643601151,,,,,-3868.0,,
1643601181,,,,,-3916.0,-20.0,-19.0
1643601195,,4211.0,,,,,
1643601212,,,,,-3920.0,,
1643601242,,,,,-3816.0,-19.0,-19.0
1643601255,,4185.0,,,,,
1643601272,,,,,-3848.0,,
1643601302,,,,,-3860.0,-19.0,-20.0
1643601315,,4195.0,,,,,
1643601331,,,,,-3916.0,,
1643601362,,,,,-3956.0,-20.0,-20.0
1643601376,2302.904,4262.0,,,,,
1643601392,,,,,-3908.0,,
1643601422,,,,,-3940.0,-20.0,-20.0
1643601436,,4285.0,,,,,
1643601452,,,,,-4012.0,,
1643601482,,,,,-3932.0,-20.0,-20.0
1643601496,,4298.0,,,,,
1643601512,,,,,-3952.0,,
1643601542,,,,,-4004.0,-20.0,-20.0
1643601556,,4295.0,,,,,
1643601572,,,,,-3976.0,,
1643601600,,,24545.4,1805.6,,,
1643601602,,,,,-3692.0,-19.0,-19.0
1643601616,,4336.0,,,,,
1643601632,,,,,-3980.0,,
1643601662,,,,,-3892.0,-20.0,-19.0
1643601676,2305.047,4336.0,,,,,
1643601692,,,,,-3880.0,,
1643601722,,,,,-3860.0,-20.0,-19.0
1643601736,,4318.0,,,,,
1643601752,,,,,-3892.0,,
1643601782,,,,,-3920.0,-21.0,-19.0
1643601796,,4317.0,,,,,
1643601812,,,,,-3868.0,,
1643601842,,,,,-3860.0,-21.0,-19.0
1643601856,,4305.0,,,,,
1643601872,,,,,-3908.0,,
1643601902,,,,,-3856.0,-20.0,-19.0
1643601916,,4303.0,,,,,
1643601932,,,,,-3808.0,,
1643601962,,,,,-3892.0,-20.0,-19.0
1643601976,2305.047,4293.0,,,,,
1643601992,,,,,-3856.0,,
1643602022,,,,,-3852.0,-20.0,-19.0
1643602036,,4297.0,,,,,
1643602052,,,,,-3864.0,,
1643602082,,,,,-3848.0,-20.0,-19.0
1643602096,,4271.0,,,,,
1643602112,,,,,-3812.0,,
1643602142,,,,,-3848.0,-20.0,-20.0
1643602156,,4243.0,,,,,
1643602172,,,,,-3900.0,,
1643602202,,,,,-3668.0,-20.0,-18.0
1643602216,,4224.0,,,,,
1643602232,,,,,-3836.0,,
1643602262,,,,,-3892.0,-20.0,-20.0
1643602276,2305.047,4243.0,,,,,
1643602293,,,,,-3912.0,,
1643602323,,,,,-3868.0,-20.0,-20.0
1643602336,,4256.0,,,,,
1643602353,,,,,-3892.0,,
1643602383,,,,,-3924.0,-20.0,-20.0
1643602397,,4283.0,,,,,
1643602413,,,,,-3904.0,,
1643602443,,,,,-3888.0,-20.0,-19.0
1643602457,,4283.0,,,,,
1643602473,,,,,-3916.0,,
1643602503,,,,,-3836.0,-20.0,-19.0
1643602517,,4225.0,,,,,
1643602533,,,,,-3796.0,,
1643602563,,,,,-3800.0,-19.0,-19.0
1643602577,2305.047,4181.0,,,,,
1643602593,,,,,-3836.0,,
1643602623,,,,,-3568.0,-18.0,-19.0
1643602637,,4215.0,,,,,
1643602653,,,,,-3884.0,,
1643602683,,,,,-3940.0,-20.0,-20.0
1643602697,,4295.0,,,,,
1643602713,,,,,-3884.0,,
1643602743,,,,,-3820.0,-20.0,-19.0
1643602757,,4220.0,,,,,
1643602773,,,,,-3868.0,,
1643602803,,,,,-3796.0,-20.0,-19.0
1643602817,,4218.0,,,,,
1643602833,,,,,-3592.0,,
1643602863,,,,,-3796.0,-20.0,-19.0
1643602877,2305.047,4268.0,,,,,
1643602893,,,,,-3892.0,,
1643602923,,,,,-3852.0,-20.0,-19.0
1643602937,,4288.0,,,,,
1643602953,,,,,-3808.0,,
1643602983,,,,,-3788.0,-20.0,-19.0
1643602997,,4232.0,,,,,
1643603013,,,,,-3840.0,,
1643603043,,,,,-3820.0,-20.0,-19.0
1643603057,,4257.0,,,,,
1643603073,,,,,-3832.0,,
1643603103,,,,,-3868.0,-20.0,-19.0
1643603117,,4260.0,,,,,
1643603133,,,,,-3788.0,,
1643603163,,,,,-3804.0,-20.0,-19.0
1643603177,2305.047,4269.0,,,,,
1643603193,,,,,-3812.0,,
1643603223,,,,,-3696.0,-20.0,-18.0
1643603237,,4151.0,,,,,
1643603254,,,,,-3692.0,,
1643603284,,,,,-3720.0,-20.0,-18.0
1643603297,,4139.0,,,,,
1643603314,,,,,-3724.0,,
1643603344,,,,,-3732.0,-19.0,-19.0
1643603357,,4126.0,,,,,
1643603374,,,,,-3740.0,,
1643603400,,,24545.4,1807.5,,,
1643603404,,,,,-3500.0,-19.0,-17.0
1643603418,,4107.0,,,,,
1643603434,,,,,-3780.0,,
1643603464,,,,,-3776.0,-20.0,-19.0
1643603478,2307.168,4166.0,,,,,
1643603494,,,,,-3724.0,,
1643603524,,,,,-3788.0,-20.0,-19.0
1643603538,,4134.0,,,,,
1643603554,,,,,-3736.0,,
1643603584,,,,,-3716.0,-19.0,-19.0
1643603598,,4128.0,,,,,
1643603614,,,,,-3752.0,,
1643603644,,,,,-3480.0,-18.0,-18.0
1643603658,,4070.0,,,,,
1643603674,,,,,-3740.0,,
1643603704,,,,,-3840.0,-19.0,-19.0
1643603718,,4107.0,,,,,
1643603734,,,,,-3792.0,,
1643603764,,,,,-3748.0,-19.0,-19.0
1643603777,2307.168,4093.0,,,,,
1643603793,,,,,-3808.0,,
1643603823,,,,,-3808.0,-19.0,-19.0
1643603837,,4126.0,,,,,
1643603853,,,,,-3780.0,,
1643603883,,,,,-3728.0,-19.0,-19.0
1643603897,,4070.0,,,,,
1643603913,,,,,-3672.0,,
1643603943,,,,,-3684.0,-19.0,-19.0
1643603957,,3979.0,,,,,
1643603973,,,,,-3612.0,,
1643604003,,,,,-3244.0,-18.0,-15.0
1643604017,,3907.0,,,,,
1643604033,,,,,-3592.0,,
1643604063,,,,,-3520.0,-19.0,-17.0
1643604077,2307.168,3938.0,,,,,
1643604093,,,,,-3656.0,,
1643604123,,,,,-3716.0,-19.0,-19.0
1643604137,,4065.0,,,,,
1643604153,,,,,-3668.0,,
1643604183,,,,,-3628.0,-19.0,-18.0
1643604197,,4034.0,,,,,
1643604214,,,,,-3596.0,,
1643604244,,,,,-3624.0,-19.0,-18.0
1643604257,,3965.0,,,,,
1643604273,,,,,-3688.0,,
1643604304,,,,,-3660.0,-19.0,-18.0
1643604317,,4025.0,,,,,
1643604333,,,,,-3692.0,,
1643604364,,,,,-3764.0,-20.0,-19.0
1643604378,2307.168,4032.0,,,,,
1643604394,,,,,-3776.0,,
1643604424,,,,,-3744.0,-19.0,-19.0
1643604438,,4057.0,,,,,
1643604454,,,,,-3732.0,,
1643604484,,,,,-3704.0,-20.0,-18.0
1643604498,,4029.0,,,,,
1643604514,,,,,-3680.0,,
1643604544,,,,,-3760.0,-19.0,-19.0
1643604558,,3980.0,,,,,
1643604574,,,,,-3748.0,,
1643604604,,,,,-3584.0,-19.0,-17.0
1643604618,,4021.0,,,,,
1643604634,,,,,-3816.0,,
1643604664,,,,,-3756.0,-20.0,-19.0
1643604678,2307.168,4062.0,,,,,
1643604694,,,,,-3768.0,,
1643604724,,,,,-3768.0,-20.0,-19.0
1643604738,,4019.0,,,,,
1643604754,,,,,-3664.0,,
1643604784,,,,,-3728.0,-19.0,-19.0
1643604798,,3955.0,,,,,
1643604814,,,,,-3696.0,,
1643604844,,,,,-3072.0,-13.0,-19.0
1643604858,,3970.0,,,,,
1643604874,,,,,-3176.0,,
1643604905,,,,,-3696.0,-19.0,-18.0
1643604918,,3966.0,,,,,
1643604934,,,,,-3708.0,,
1643604964,,,,,-3756.0,-19.0,-19.0
1643604978,2307.168,3982.0,,,,,
1643604994,,,,,-3672.0,,
1643605025,,,,,-3680.0,-19.0,-18.0
1643605038,,3941.0,,,,,
1643605054,,,,,-3740.0,,
1643605084,,,,,-3672.0,-19.0,-18.0
1643605098,,3940.0,,,,,
1643605114,,,,,-3652.0,,
1643605144,,,,,-3632.0,-19.0,-18.0
1643605158,,3930.0,,,,,
1643605174,,,,,-3560.0,,
1643605200,,,24545.4,1809.3,,,
1643605204,,,,,-3304.0,-17.0,-17.0
1643605218,,3899.0,,,,,
1643605234,,,,,-3600.0,,
1643605264,,,,,-3484.0,-19.0,-17.0
1643605278,2309.171,3885.0,,,,,
1643605294,,,,,-3596.0,,
1643605325,,,,,-3516.0,-19.0,-17.0
1643605338,,3895.0,,,,,
1643605355,,,,,-3484.0,,
1643605385,,,,,-3540.0,-19.0,-17.0
1643605399,,3870.0,,,,,
1643605415,,,,,-3496.0,,
1643605445,,,,,-3500.0,-18.0,-17.0
1643605459,,3869.0,,,,,
1643605474,,,,,-3548.0,,
1643605505,,,,,-3252.0,-19.0,-15.0
1643605519,,3888.0,,,,,
1643605535,,,,,-3464.0,,
1643605565,,,,,-3468.0,-19.0,-17.0
1643605579,2309.171,3834.0,,,,,
1643605595,,,,,-3476.0,,
1643605625,,,,,-3504.0,-19.0,-17.0
1643605639,,3824.0,,,,,
1643605655,,,,,-3436.0,,
1643605685,,,,,-3440.0,-18.0,-17.0
1643605699,,3811.0,,,,,
1643605715,,,,,-3444.0,,
1643605745,,,,,-3476.0,-18.0,-17.0
1643605759,,3804.0,,,,,
1643605775,,,,,-3432.0,,
1643605805,,,,,-3484.0,-18.0,-17.0
1643605819,,3744.0,,,,,
1643605835,,,,,-3420.0,,
1643605865,,,,,-3452.0,-18.0,-17.0
1643605879,2309.171,3774.0,,,,,
1643605895,,,,,-3504.0,,
1643605925,,,,,-3452.0,-18.0,-17.0
1643605939,,3775.0,,,,,
1643605955,,,,,-3172.0,,
1643605985,,,,,-3484.0,-18.0,-17.0
1643605999,,3752.0,,,,,
1643606015,,,,,-3472.0,,
1643606045,,,,,-3460.0,-18.0,-17.0
1643606059,,3745.0,,,,,
1643606075,,,,,-3404.0,,
1643606105,,,,,-3380.0,-18.0,-17.0
1643606119,,3709.0,,,,,
1643606135,,,,,-3392.0,,
1643606166,,,,,-3364.0,-18.0,-16.0
1643606179,2309.171,3684.0,,,,,
1643606195,,,,,-3336.0,,
1643606226,,,,,-3396.0,-18.0,-17.0
1643606239,,3672.0,,,,,
1643606255,,,,,-3248.0,,
1643606286,,,,,-3344.0,-17.0,-17.0
1643606299,,3662.0,,,,,
1643606315,,,,,-3428.0,,
1643606346,,,,,-3308.0,-18.0,-16.0
1643606359,,3630.0,,,,,
1643606376,,,,,-3312.0,,
1643606406,,,,,-3312.0,-18.0,-16.0
1643606420,,3648.0,,,,,
1643606436,,,,,-3040.0,,
1643606466,,,,,-3320.0,-18.0,-16.0
1643606480,2309.171,3673.0,,,,,
1643606495,,,,,-3368.0,,
1643606526,,,,,-3308.0,-18.0,-16.0
1643606540,,3708.0,,,,,
1643606556,,,,,-3336.0,,
1643606586,,,,,-3284.0,-18.0,-16.0
1643606600,,3656.0,,,,,
1643606616,,,,,-3276.0,,
1643606646,,,,,-3380.0,-18.0,-16.0
1643606660,,3676.0,,,,,
1643606676,,,,,-3336.0,,
1643606706,,,,,-3324.0,-18.0,-16.0
1643606720,,3698.0,,,,,
1643606736,,,,,-3352.0,,
1643606766,,,,,-3132.0,-16.0,-16.0
1643606780,2309.171,3698.0,,,,,
1643606796,,,,,-3296.0,,
1643606826,,,,,-3312.0,-18.0,-16.0
1643606840,,3633.0,,,,,
1643606856,,,,,-3212.0,,
1643606886,,,,,-3220.0,-17.0,-16.0
1643606900,,3595.0,,,,,
1643606916,,,,,-3268.0,,
1643606946,,,,,-3248.0,-17.0,-16.0
1643606960,,3575.0,,,,,
1643606976,,,,,-3304.0,,
1643607000,,,24545.4,1811.0,,,
1643607006,,,,,-3308.0,-17.0,-16.0
1643607020,,3574.0,,,,,
1643607036,,,,,-3244.0,,
1643607066,,,,,-3280.0,-17.0,-16.0
1643607080,2311.033,3558.0,,,,,
1643607096,,,,,-3216.0,,
1643607126,,,,,-3196.0,-17.0,-16.0
1643607140,,3524.0,,,,,
1643607156,,,,,-3216.0,,
1643607186,,,,,-3204.0,-17.0,-16.0
1643607200,,3487.0,,,,,
1643607216,,,,,-3208.0,,
1643607247,,,,,-3288.0,-17.0,-16.0
1643607260,,3507.0,,,,,
1643607276,,,,,-3244.0,,
1643607307,,,,,-3232.0,-17.0,-16.0
1643607320,,3510.0,,,,,
1643607337,,,,,-3256.0,,
1643607367,,,,,-3192.0,-17.0,-16.0
1643607380,2311.033,3470.0,,,,,
1643607396,,,,,-3224.0,,
1643607427,,,,,-3228.0,-17.0,-16.0
1643607441,,3450.0,,,,,
1643607456,,,,,-3124.0,,
1643607487,,,,,-3228.0,-17.0,-16.0
1643607501,,3444.0,,,,,
1643607517,,,,,-3100.0,,
1643607547,,,,,-3176.0,-16.0,-16.0
1643607561,,3441.0,,,,,
1643607577,,,,,-3236.0,,
1643607607,,,,,-3092.0,-17.0,-15.0
1643607621,,3430.0,,,,,
1643607637,,,,,-3116.0,,
1643607667,,,,,-3128.0,-17.0,-15.0
1643607681,2311.033,3429.0,,,,,
1643607697,,,,,-3068.0,,
1643607727,,,,,-3076.0,-16.0,-15.0
1643607741,,3400.0,,,,,
1643607757,,,,,-3100.0,,
1643607787,,,,,-2820.0,-14.0,-15.0
1643607801,,3390.0,,,,,
1643607817,,,,,-3060.0,,
1643607847,,,,,-3080.0,-16.0,-15.0
1643607861,,3385.0,,,,,
1643607877,,,,,-3072.0,,
1643607907,,,,,-3120.0,-16.0,-15.0
1643607921,,3383.0,,,,,
1643607937,,,,,-3124.0,,
1643607967,,,,,-3040.0,-16.0,-15.0
1643607981,2311.033,3374.0,,,,,
1643607997,,,,,-3100.0,,
1643608027,,,,,-3020.0,-16.0,-15.0
1643608041,,3355.0,,,,,
1643608057,,,,,-3032.0,,
1643608087,,,,,-3060.0,-16.0,-15.0
1643608101,,3325.0,,,,,
1643608117,,,,,-3012.0,,
1643608147,,,,,-3040.0,-16.0,-15.0
1643608161,,3286.0,,,,,
1643608177,,,,,-3060.0,,
1643608207,,,,,-2984.0,-16.0,-15.0
1643608221,,3254.0,,,,,
1643608237,,,,,-2968.0,,
1643608268,,,,,-3024.0,-16.0,-15.0
1643608281,2311.033,3220.0,,,,,
1643608297,,,,,-2980.0,,
1643608328,,,,,-2968.0,-15.0,-15.0
1643608341,,3220.0,,,,,
1643608358,,,,,-3000.0,,
1643608388,,,,,-2912.0,-15.0,-14.0
1643608402,,3201.0,,,,,
1643608417,,,,,-2988.0,,
1643608448,,,,,-2984.0,-16.0,-15.0
1643608462,,3182.0,,,,,
1643608477,,,,,-2896.0,,
1643608508,,,,,-2992.0,-16.0,-15.0
1643608522,,3192.0,,,,,
1643608538,,,,,-2988.0,,
1643608568,,,,,-2928.0,-15.0,-15.0
1643608582,2311.033,3195.0,,,,,
1643608597,,,,,-2976.0,,
1643608628,,,,,-2924.0,-15.0,-14.0
1643608642,,3179.0,,,,,
1643608658,,,,,-2824.0,,
1643608688,,,,,-2876.0,-15.0,-14.0
1643608702,,3145.0,,,,,
1643608718,,,,,-2824.0,,
1643608748,,,,,-2800.0,-15.0,-14.0
1643608762,,3117.0,,,,,
1643608778,,,,,-2860.0,,
1643608800,,,24545.4,1812.5,,,
1643608808,,,,,-2740.0,-15.0,-13.0
1643608822,,3116.0,,,,,
1643608838,,,,,-2536.0,,
1643608868,,,,,-2792.0,-15.0,-13.0
1643608882,2312.7,3113.0,,,,,
1643608898,,,,,-2668.0,,
1643608928,,,,,-2776.0,-15.0,-13.0
1643608942,,3085.0,,,,,
1643608958,,,,,-2732.0,,
1643608988,,,,,-2620.0,-14.0,-13.0
1643609002,,3052.0,,,,,
1643609018,,,,,-2736.0,,
1643609048,,,,,-2756.0,-15.0,-13.0
1643609062,,3063.0,,,,,
1643609078,,,,,-2660.0,,
1643609108,,,,,-2728.0,-15.0,-13.0
1643609122,,3042.0,,,,,
1643609138,,,,,-2652.0,,
1643609169,,,,,-2368.0,-14.0,-11.0
1643609182,2312.7,2980.0,,,,,
1643609198,,,,,-2660.0,,
1643609229,,,,,-2584.0,-15.0,-12.0
1643609242,,2961.0,,,,,
1643609258,,,,,-2592.0,,
1643609289,,,,,-2644.0,-14.0,-13.0
1643609302,,2950.0,,,,,
1643609319,,,,,-2580.0,,
1643609349,,,,,-2420.0,-12.0,-13.0
1643609362,,2929.0,,,,,
1643609378,,,,,-2660.0,,
1643609408,,,,,-2560.0,-14.0,-13.0
1643609423,,2910.0,,,,,
1643609438,,,,,-2640.0,,
1643609469,,,,,-2624.0,-14.0,-13.0
1643609483,2312.7,2884.0,,,,,
1643609498,,,,,-2524.0,,
1643609529,,,,,-2636.0,-14.0,-13.0
1643609543,,2883.0,,,,,
1643609559,,,,,-2640.0,,
1643609589,,,,,-2564.0,-14.0,-13.0
1643609603,,2874.0,,,,,
1643609619,,,,,-2592.0,,
1643609649,,,,,-2540.0,-14.0,-12.0
1643609663,,2844.0,,,,,
1643609679,,,,,-2540.0,,
1643609709,,,,,-2584.0,-14.0,-13.0
1643609723,,2835.0,,,,,
1643609739,,,,,-2524.0,,
1643609769,,,,,-2296.0,-14.0,-10.0
1643609783,2312.7,2821.0,,,,,
1643609799,,,,,-2552.0,,
1643609829,,,,,-2428.0,-13.0,-12.0
1643609843,,2789.0,,,,,
1643609859,,,,,-2536.0,,
1643609889,,,,,-2516.0,-14.0,-12.0
1643609903,,2780.0,,,,,
1643609919,,,,,-2428.0,,
1643609949,,,,,-2532.0,-14.0,-12.0
1643609963,,2779.0,,,,,
1643609979,,,,,-2520.0,,
1643610009,,,,,-2344.0,-13.0,-11.0
1643610023,,2752.0,,,,,
1643610039,,,,,-2444.0,,
1643610070,,,,,-2380.0,-13.0,-11.0
1643610083,2312.7,2740.0,,,,,
1643610099,,,,,-2356.0,,
1643610129,,,,,-2420.0,-13.0,-11.0
1643610143,,2720.0,,,,,
1643610159,,,,,-2340.0,,
1643610189,,,,,-2364.0,-13.0,-11.0
1643610203,,2713.0,,,,,
1643610220,,,,,-2388.0,,
1643610250,,,,,-2360.0,-13.0,-11.0
1643610263,,2710.0,,,,,
1643610279,,,,,-2412.0,,
1643610309,,,,,-2392.0,-13.0,-11.0
1643610323,,2694.0,,,,,
1643610339,,,,,-2280.0,,
1643610369,,,,,-2364.0,-13.0,-11.0
1643610383,2312.7,2676.0,,,,,
1643610400,,,,,-2352.0,,
1643610430,,,,,-2228.0,-12.0,-11.0
1643610444,,2650.0,,,,,
1643610460,,,,,-2336.0,,
1643610490,,,,,-2332.0,-13.0,-11.0
1643610504,,2635.0,,,,,
1643610520,,,,,-2204.0,,
1643610550,,,,,-2332.0,-12.0,-11.0
1643610564,,2605.0,,,,,
1643610580,,,,,-2272.0,,
1643610600,,,24545.4,1813.8,,,
1643610610,,,,,-2256.0,-12.0,-11.0
1643610624,,2563.0,,,,,
1643610640,,,,,-2300.0,,
1643610670,,,,,-2232.0,-12.0,-10.0
1643610684,2314.118,2538.0,,,,,
1643610700,,,,,-2212.0,,
1643610730,,,,,-2248.0,-12.0,-11.0
1643610744,,2509.0,,,,,
1643610760,,,,,-2192.0,,
1643610790,,,,,-2188.0,-12.0,-11.0
1643610804,,2494.0,,,,,
1643610820,,,,,-2244.0,,
1643610850,,,,,-2192.0,-12.0,-10.0
1643610864,,2499.0,,,,,
1643610880,,,,,-2240.0,,
1643610910,,,,,-2040.0,-10.0,-11.0
1643610924,,2491.0,,,,,
1643610940,,,,,-1852.0,,
1643610970,,,,,-2204.0,-12.0,-10.0
1643610984,2314.118,2459.0,,,,,
1643611000,,,,,-2188.0,,
1643611030,,,,,-2064.0,-11.0,-10.0
1643611044,,2429.0,,,,,
1643611060,,,,,-2156.0,,
1643611090,,,,,-2136.0,-11.0,-10.0
1643611104,,2403.0,,,,,
1643611120,,,,,-2052.0,,
1643611150,,,,,-2128.0,-11.0,-10.0
1643611164,,2384.0,,,,,
1643611180,,,,,-2088.0,,
1643611210,,,,,-1964.0,-11.0,-9.0
1643611224,,2354.0,,,,,
1643611240,,,,,-2028.0,,
1643611270,,,,,-1944.0,-11.0,-9.0
1643611284,2314.118,2330.0,,,,,
1643611300,,,,,-1936.0,,
1643611330,,,,,-1960.0,-11.0,-9.0
1643611344,,2307.0,,,,,
1643611360,,,,,-1912.0,,
1643611390,,,,,-1936.0,-11.0,-9.0
1643611404,,2288.0,,,,,
1643611420,,,,,-1908.0,,
1643611451,,,,,-1612.0,-8.0,-9.0
1643611464,,2279.0,,,,,
1643611480,,,,,-1920.0,,
1643611511,,,,,-1872.0,-10.0,-9.0
1643611524,,2278.0,,,,,
1643611540,,,,,-1844.0,,
1643611571,,,,,-1920.0,-10.0,-9.0
1643611585,2314.118,2264.0,,,,,
1643611601,,,,,-1856.0,,
1643611631,,,,,-1852.0,-10.0,-9.0
1643611645,,2255.0,,,,,
1643611661,,,,,-1868.0,,
1643611691,,,,,-1808.0,-10.0,-9.0
1643611705,,2240.0,,,,,
1643611721,,,,,-1788.0,,
1643611751,,,,,-1872.0,-10.0,-9.0
1643611765,,2212.0,,,,,
1643611781,,,,,-1812.0,,
1643611811,,,,,-1796.0,-9.0,-9.0
1643611825,,2191.0,,,,,
1643611841,,,,,-1820.0,,
1643611871,,,,,-1824.0,-10.0,-9.0
1643611885,2314.118,2165.0,,,,,
1643611901,,,,,-1764.0,,
1643611931,,,,,-1760.0,-10.0,-8.0
1643611945,,2154.0,,,,,
1643611961,,,,,-1800.0,,
1643611991,,,,,-1524.0,-7.0,-9.0
1643612005,,2135.0,,,,,
1643612021,,,,,-1724.0,,
1643612051,,,,,-1680.0,-8.0,-9.0
1643612065,,2121.0,,,,,
1643612081,,,,,-1688.0,,
1643612111,,,,,-1360.0,-8.0,-6.0
1643612125,,2095.0,,,,,
1643612141,,,,,-1608.0,,
1643612171,,,,,-1640.0,-8.0,-8.0
1643612185,2314.118,2075.0,,,,,
1643612201,,,,,-1584.0,,
1643612231,,,,,-1624.0,-8.0,-9.0
1643612245,,2052.0,,,,,
1643612261,,,,,-1676.0,,
1643612291,,,,,-1604.0,-8.0,-8.0
1643612305,,2037.0,,,,,
1643612321,,,,,-1604.0,,
1643612351,,,,,-1732.0,-9.0,-9.0
1643612365,,2022.0,,,,,
1643612381,,,,,-1680.0,,
1643612400,,,24545.4,1814.7,,,
1643612411,,,,,-1580.0,-8.0,-8.0
1643612425,,2007.0,,,,,
1643612441,,,,,-1612.0,,
1643612472,,,,,-1612.0,-9.0,-8.0
1643612485,2315.255,1993.0,,,,,
1643612501,,,,,-1564.0,,
1643612532,,,,,-1572.0,-9.0,-8.0
1643612545,,1981.0,,,,,
1643612562,,,,,-1600.0,,
1643612592,,,,,-1612.0,-8.0,-8.0
1643612606,,1972.0,,,,,
1643612622,,,,,-1316.0,,
1643612652,,,,,-1540.0,-8.0,-8.0
1643612666,,1946.0,,,,,
1643612682,,,,,-1584.0,,
1643612712,,,,,-1528.0,-8.0,-7.0
1643612726,,1939.0,,,,,
1643612742,,,,,-1516.0,,
1643612772,,,,,-1552.0,-8.0,-8.0
1643612786,2315.255,1918.0,,,,,
1643612802,,,,,-1500.0,,
1643612832,,,,,-1472.0,-8.0,-8.0
1643612846,,1907.0,,,,,
1643612862,,,,,-1532.0,,
1643612892,,,,,-1480.0,-8.0,-7.0
1643612906,,1892.0,,,,,
1643612922,,,,,-1476.0,,
1643612952,,,,,-1564.0,-8.0,-8.0
1643612966,,1875.0,,,,,
1643612982,,,,,-1500.0,,
1643613012,,,,,-1488.0,-7.0,-8.0
1643613026,,1855.0,,,,,
1643613042,,,,,-1272.0,,
1643613072,,,,,-1508.0,-8.0,-8.0
1643613086,2315.255,1823.0,,,,,
1643613102,,,,,-1480.0,,
1643613132,,,,,-1452.0,-8.0,-7.0
1643613146,,1814.0,,,,,
1643613162,,,,,-1476.0,,
1643613192,,,,,-1480.0,-8.0,-7.0
1643613206,,1791.0,,,,,
1643613222,,,,,-1424.0,,
1643613252,,,,,-1412.0,-7.0,-7.0
1643613266,,1778.0,,,,,
1643613282,,,,,-1456.0,,
1643613313,,,,,-1388.0,-7.0,-7.0
1643613326,,1749.0,,,,,
1643613342,,,,,-1372.0,,
1643613372,,,,,-1412.0,-7.0,-7.0
1643613386,2315.255,1725.0,,,,,
1643613402,,,,,-1344.0,,
1643613432,,,,,-1328.0,-7.0,-7.0
1643613446,,1694.0,,,,,
1643613462,,,,,-1372.0,,
1643613493,,,,,-1316.0,-7.0,-6.0
1643613506,,1678.0,,,,,
1643613522,,,,,-1312.0,,
1643613552,,,,,-1360.0,-7.0,-7.0
1643613566,,1671.0,,,,,
1643613583,,,,,-1224.0,,
1643613613,,,,,-1180.0,-6.0,-6.0
1643613627,,1656.0,,,,,
1643613643,,,,,-1236.0,,
1643613673,,,,,-1140.0,-7.0,-6.0
1643613687,2315.255,1637.0,,,,,
1643613703,,,,,-1136.0,,
1643613733,,,,,-1148.0,-7.0,-6.0
1643613747,,1622.0,,,,,
1643613762,,,,,-1176.0,,
1643613793,,,,,-1184.0,-7.0,-6.0
1643613807,,1602.0,,,,,
1643613823,,,,,-1112.0,,
1643613853,,,,,-1108.0,-6.0,-6.0
1643613867,,1585.0,,,,,
1643613883,,,,,-1148.0,,
1643613913,,,,,-1092.0,-6.0,-5.0
1643613927,,1562.0,,,,,
1643613943,,,,,-1080.0,,
1643613973,,,,,-1120.0,-6.0,-6.0
1643613987,2315.255,1542.0,,,,,
1643614003,,,,,-1048.0,,
1643614033,,,,,-1000.0,-6.0,-5.0
1643614047,,1518.0,,,,,
1643614063,,,,,-1084.0,,
1643614093,,,,,-948.0,-6.0,-5.0
1643614107,,1502.0,,,,,
1643614123,,,,,-996.0,,
1643614153,,,,,-1080.0,-6.0,-5.0
1643614167,,1480.0,,,,,
1643614183,,,,,-324.0,,
1643614200,,,24545.4,1815.4,,,
1643614213,,,,,-72.0,-5.0,5.0
1643614227,,1456.0,,,,,
1643614243,,,,,160.0,,
1643614273,,,,,1044.0,7.0,5.0
1643614287,2316.127,1434.0,,,,,
1643614303,,,,,1076.0,,
1643614333,,,,,1088.0,7.0,6.0
1643614347,,1407.0,,,,,
1643614363,,,,,1076.0,,
1643614393,,,,,1060.0,7.0,5.0
1643614407,,1391.0,,,,,
1643614423,,,,,0.0,,
1643614453,,,,,12.0,-5.0,6.0
1643614467,,1361.0,,,,,
1643614483,,,,,0.0,,
1643614514,,,,,24.0,-5.0,6.0
1643614527,,1351.0,,,,,
1643614543,,,,,48.0,,
1643614573,,,,,0.0,-5.0,6.0
1643614587,2316.127,1330.0,,,,,
1643614603,,,,,52.0,,
1643614633,,,,,308.0,-4.0,6.0
1643614647,,1306.0,,,,,
1643614663,,,,,56.0,,
1643614693,,,,,-812.0,-5.0,-4.0
1643614707,,1287.0,,,,,
1643614723,,,,,-800.0,,
1643614753,,,,,-864.0,-5.0,-4.0
1643614767,,1264.0,,,,,
1643614783,,,,,-632.0,,
1643614813,,,,,-752.0,-5.0,-4.0
1643614827,,1247.0,,,,,
1643614843,,,,,-724.0,,
1643614873,,,,,-704.0,-4.0,-4.0
1643614887,2316.127,1217.0,,,,,
1643614903,,,,,-732.0,,
1643614933,,,,,-684.0,-4.0,-4.0
1643614947,,1204.0,,,,,
1643614963,,,,,-676.0,,
1643614993,,,,,-732.0,-4.0,-4.0
1643615007,,1185.0,,,,,
1643615023,,,,,-664.0,,
1643615053,,,,,-668.0,-4.0,-4.0
1643615067,,1167.0,,,,,
1643615083,,,,,-716.0,,
1643615113,,,,,-648.0,-4.0,-3.0
1643615127,,1151.0,,,,,
1643615143,,,,,-600.0,,
1643615173,,,,,-424.0,-2.0,-4.0
1643615187,2316.127,1121.0,,,,,
1643615203,,,,,-604.0,,
1643615233,,,,,-596.0,-4.0,-4.0
1643615247,,1097.0,,,,,
