timestamp,temperatureSetting,operationMode,operationStatus,airFlow
1643990798,20.0,67.0,48.0,65.0
1643991098,20.0,67.0,48.0,65.0
1643991398,20.0,67.0,49.0,65.0
1643991408,20.0,67.0,49.0,65.0
1643991699,20.0,67.0,49.0,65.0
1643991999,20.0,67.0,49.0,65.0
1643992299,20.0,67.0,49.0,65.0
1643992599,20.0,67.0,49.0,65.0
1643992900,20.0,67.0,49.0,65.0
1643993200,20.0,67.0,49.0,65.0
1643993500,20.0,67.0,49.0,65.0
1643993861,20.0,67.0,49.0,65.0
1643994101,20.0,67.0,49.0,65.0
1643994401,20.0,67.0,49.0,65.0
1643994702,20.0,67.0,49.0,65.0
1643995001,20.0,67.0,49.0,65.0
1643995301,20.0,67.0,49.0,65.0
1643995601,20.0,67.0,49.0,65.0
1643995902,20.0,67.0,49.0,65.0
1643996202,20.0,67.0,49.0,65.0
1643996502,20.0,67.0,49.0,65.0
1643996803,20.0,67.0,49.0,65.0
1643996816,20.0,67.0,49.0,65.0
1643996818,20.0,67.0,49.0,65.0
1643997103,20.0,67.0,49.0,65.0
1643997403,20.0,67.0,49.0,65.0
1643997704,20.0,67.0,49.0,65.0
1643998004,20.0,67.0,49.0,65.0
1643998304,20.0,67.0,49.0,65.0
1643998605,20.0,67.0,49.0,65.0
1643998905,20.0,67.0,49.0,65.0
1643999205,20.0,67.0,49.0,65.0
1643999506,20.0,67.0,49.0,65.0
1643999806,20.0,67.0,49.0,65.0
1644000106,20.0,67.0,49.0,65.0
1644000406,20.0,67.0,49.0,65.0
1644000707,20.0,67.0,49.0,65.0
1644001007,20.0,67.0,49.0,65.0
1644001307,20.0,67.0,49.0,65.0
1644001608,20.0,67.0,49.0,65.0
1644001908,20.0,67.0,49.0,65.0
1644002208,20.0,67.0,49.0,65.0
1644002509,20.0,67.0,49.0,65.0
1644002809,20.0,67.0,49.0,65.0
1644003109,20.0,67.0,49.0,65.0
1644003410,20.0,67.0,49.0,65.0
1644003710,20.0,67.0,49.0,65.0
1644004010,20.0,67.0,49.0,65.0
1644004310,20.0,67.0,49.0,65.0
1644004611,20.0,67.0,49.0,65.0
1644004911,20.0,67.0,49.0,65.0
1644005211,20.0,67.0,49.0,65.0
1644005512,20.0,67.0,49.0,65.0
1644005811,20.0,67.0,49.0,65.0
1644006111,20.0,67.0,49.0,65.0
1644006412,20.0,67.0,49.0,65.0
1644006712,20.0,67.0,49.0,65.0
1644007012,20.0,67.0,49.0,65.0
1644007312,20.0,67.0,49.0,65.0
1644007613,20.0,67.0,49.0,65.0
1644007913,20.0,67.0,49.0,65.0
1644008213,20.0,67.0,49.0,65.0
1644008514,20.0,67.0,49.0,65.0
1644008814,20.0,67.0,49.0,65.0
1644009114,20.0,67.0,49.0,65.0
1644009415,20.0,67.0,49.0,65.0
1644009715,20.0,67.0,49.0,65.0
1644010015,20.0,67.0,49.0,65.0
1644010315,20.0,67.0,49.0,65.0
1644010616,20.0,67.0,49.0,65.0
1644010916,20.0,67.0,49.0,65.0
1644011216,20.0,67.0,49.0,65.0
1644011517,20.0,67.0,49.0,65.0
1644011817,20.0,67.0,49.0,65.0
1644012018,20.0,67.0,49.0,65.0
1644012177,20.0,67.0,49.0,65.0
1644012411,20.0,67.0,49.0,65.0
1644012418,20.0,67.0,49.0,65.0
1644012477,20.0,67.0,49.0,65.0
1644012718,20.0,67.0,49.0,65.0
1644013018,20.0,67.0,49.0,65.0
1644013319,20.0,67.0,49.0,65.0
1644013619,20.0,67.0,49.0,65.0
1644013919,20.0,67.0,49.0,65.0
1644014220,20.0,67.0,49.0,65.0
1644014520,20.0,67.0,49.0,65.0
1644014742,20.0,67.0,49.0,65.0
1644014820,20.0,67.0,49.0,65.0
1644015120,20.0,67.0,49.0,65.0
1644015260,20.0,67.0,49.0,65.0
1644015266,20.0,67.0,49.0,65.0
1644015288,20.0,67.0,49.0,65.0
1644015397,20.0,67.0,49.0,65.0
1644015421,20.0,67.0,49.0,65.0
1644015549,20.0,67.0,49.0,65.0
1644015721,20.0,67.0,49.0,65.0
1644015751,20.0,67.0,49.0,65.0
1644015897,20.0,67.0,49.0,65.0
1644016021,20.0,67.0,49.0,65.0
1644016138,20.0,67.0,49.0,65.0
1644016322,20.0,67.0,49.0,65.0
1644016621,20.0,67.0,49.0,65.0
1644016921,20.0,67.0,49.0,65.0
1644017222,20.0,67.0,49.0,65.0
1644017522,20.0,67.0,49.0,65.0
1644017822,20.0,67.0,49.0,65.0
1644017850,20.0,67.0,49.0,65.0
1644018084,20.0,67.0,49.0,65.0
1644018123,20.0,67.0,49.0,65.0
1644018185,20.0,67.0,49.0,65.0
1644018286,20.0,67.0,49.0,65.0
1644018287,20.0,67.0,49.0,65.0
1644018423,20.0,67.0,49.0,65.0
1644018696,20.0,67.0,49.0,65.0
1644018723,20.0,67.0,49.0,65.0
1644019023,20.0,67.0,49.0,65.0
1644019100,20.0,67.0,49.0,65.0
1644019106,20.0,67.0,49.0,65.0
1644019108,20.0,67.0,49.0,65.0
1644019324,20.0,67.0,49.0,65.0
1644019624,20.0,67.0,49.0,65.0
1644019909,20.0,67.0,49.0,65.0
1644019924,20.0,67.0,49.0,65.0
1644020225,20.0,67.0,49.0,65.0
1644020343,20.0,67.0,49.0,65.0
1644020525,20.0,67.0,49.0,65.0
1644020825,20.0,67.0,49.0,65.0
1644021126,20.0,67.0,49.0,65.0
1644021426,20.0,67.0,49.0,65.0
1644021726,20.0,67.0,49.0,65.0
1644022027,20.0,67.0,49.0,65.0
1644022327,20.0,67.0,49.0,65.0
1644022627,20.0,67.0,49.0,65.0
1644022927,20.0,67.0,49.0,65.0
1644023228,20.0,67.0,49.0,65.0
1644023464,20.0,67.0,49.0,65.0
1644023528,20.0,67.0,49.0,65.0
1644023828,20.0,67.0,49.0,65.0
1644024129,20.0,67.0,49.0,65.0
1644024429,20.0,67.0,49.0,65.0
1644024729,20.0,67.0,49.0,65.0
1644025014,20.0,67.0,49.0,65.0
1644025030,20.0,67.0,49.0,65.0
1644025034,20.0,67.0,49.0,65.0
1644025316,20.0,67.0,49.0,65.0
1644025330,20.0,67.0,49.0,65.0
1644025521,20.0,67.0,49.0,65.0
1644025630,20.0,67.0,49.0,65.0
1644025930,20.0,67.0,49.0,65.0
1644026231,20.0,67.0,49.0,65.0
1644026531,20.0,67.0,49.0,65.0
1644026831,20.0,67.0,49.0,65.0
1644027132,20.0,67.0,49.0,65.0
1644027431,20.0,67.0,49.0,65.0
1644027731,20.0,67.0,49.0,65.0
1644028032,20.0,67.0,49.0,65.0
1644028332,20.0,67.0,49.0,65.0
1644028632,20.0,67.0,49.0,65.0
1644028932,20.0,67.0,49.0,65.0
1644029233,20.0,67.0,49.0,65.0
1644029533,20.0,67.0,49.0,65.0
1644029833,20.0,67.0,49.0,65.0
1644030134,20.0,67.0,49.0,65.0
1644030434,20.0,67.0,49.0,65.0
1644030734,20.0,67.0,49.0,65.0
1644031035,20.0,67.0,49.0,65.0
1644031335,20.0,67.0,49.0,65.0
1644031635,20.0,67.0,49.0,65.0
1644031936,20.0,67.0,49.0,65.0
1644032236,20.0,67.0,49.0,65.0
1644032536,20.0,67.0,49.0,65.0
1644032836,20.0,67.0,49.0,65.0
1644033137,20.0,67.0,49.0,65.0
1644033437,20.0,67.0,49.0,65.0
1644033737,20.0,67.0,49.0,65.0
1644034038,20.0,67.0,49.0,65.0
1644034338,20.0,67.0,49.0,65.0
1644034639,20.0,67.0,49.0,65.0
1644034939,20.0,67.0,49.0,65.0
1644035239,20.0,67.0,49.0,65.0
1644035539,20.0,67.0,49.0,65.0
1644035840,20.0,67.0,49.0,65.0
1644036140,20.0,67.0,49.0,65.0
1644036440,20.0,67.0,49.0,65.0
1644036741,20.0,67.0,49.0,65.0
1644037041,20.0,67.0,49.0,65.0
1644037341,20.0,67.0,49.0,65.0
1644037641,20.0,67.0,49.0,65.0
1644037942,20.0,67.0,49.0,65.0
1644038241,20.0,67.0,49.0,65.0
1644038541,20.0,67.0,49.0,65.0
1644038842,20.0,67.0,49.0,65.0
1644039142,20.0,67.0,49.0,65.0
1644039442,20.0,67.0,49.0,65.0
1644039743,20.0,67.0,49.0,65.0
1644040043,20.0,67.0,49.0,65.0
1644040343,20.0,67.0,49.0,65.0
1644040644,20.0,67.0,49.0,65.0
1644040944,20.0,67.0,49.0,65.0
1644041244,20.0,67.0,49.0,65.0
1644041544,20.0,67.0,49.0,65.0
1644041845,20.0,67.0,49.0,65.0
1644042145,20.0,67.0,49.0,65.0
1644042445,20.0,67.0,49.0,65.0
1644042746,20.0,67.0,49.0,65.0
1644043046,20.0,67.0,49.0,65.0
1644043346,20.0,67.0,49.0,65.0
1644043647,20.0,67.0,49.0,65.0
1644043947,20.0,67.0,49.0,65.0
1644044247,20.0,67.0,49.0,65.0
1644044252,20.0,67.0,49.0,65.0
1644044547,20.0,67.0,49.0,65.0
1644044848,20.0,67.0,49.0,65.0
1644045148,20.0,67.0,49.0,65.0
1644045280,20.0,67.0,49.0,65.0
1644045448,20.0,67.0,49.0,65.0
1644045749,20.0,67.0,49.0,65.0
1644046049,20.0,67.0,49.0,65.0
1644046349,20.0,67.0,49.0,65.0
1644046650,20.0,67.0,49.0,65.0
1644046950,20.0,67.0,49.0,65.0
1644047250,20.0,67.0,49.0,65.0
1644047611,20.0,67.0,49.0,65.0
1644047851,20.0,67.0,49.0,65.0
1644048151,20.0,67.0,49.0,65.0
1644048451,20.0,67.0,49.0,65.0
1644048752,20.0,67.0,49.0,65.0
1644049051,20.0,67.0,49.0,65.0
1644049351,20.0,67.0,49.0,65.0
1644049652,20.0,67.0,49.0,65.0
1644049952,20.0,67.0,49.0,65.0
1644049991,20.0,67.0,49.0,65.0
1644050252,20.0,67.0,49.0,65.0
1644050553,20.0,67.0,49.0,65.0
1644050853,20.0,67.0,49.0,65.0
1644051153,20.0,67.0,49.0,65.0
1644051366,20.0,67.0,49.0,65.0
1644051370,20.0,67.0,49.0,65.0
1644051372,20.0,67.0,49.0,65.0
1644051454,20.0,67.0,49.0,65.0
1644051754,20.0,67.0,49.0,65.0
1644052054,20.0,67.0,49.0,65.0
1644052354,20.0,67.0,49.0,65.0
1644052655,20.0,67.0,49.0,65.0
1644052793,20.0,67.0,49.0,65.0
1644052795,20.0,67.0,49.0,65.0
1644052955,20.0,67.0,49.0,65.0
1644053255,20.0,67.0,49.0,65.0
1644053556,20.0,67.0,49.0,65.0
1644053630,20.0,67.0,49.0,65.0
1644053698,20.0,67.0,49.0,65.0
1644053836,20.0,67.0,49.0,65.0
1644053844,20.0,67.0,49.0,65.0
1644053850,20.0,67.0,49.0,65.0
1644053856,20.0,67.0,49.0,65.0
1644053937,20.0,67.0,49.0,65.0
1644053938,20.0,67.0,49.0,65.0
1644053990,20.0,67.0,49.0,65.0
1644054024,20.0,67.0,49.0,65.0
1644054039,20.0,67.0,49.0,65.0
1644054156,20.0,67.0,49.0,65.0
1644054160,20.0,67.0,49.0,65.0
1644054200,20.0,67.0,49.0,65.0
1644054298,20.0,67.0,49.0,65.0
1644054457,20.0,67.0,49.0,65.0
1644054532,20.0,67.0,49.0,65.0
1644054534,20.0,67.0,49.0,65.0
1644054757,20.0,67.0,49.0,65.0
1644055057,20.0,67.0,49.0,65.0
1644055358,20.0,67.0,49.0,65.0
1644055538,20.0,67.0,49.0,65.0
1644055540,20.0,67.0,49.0,65.0
1644055610,20.0,67.0,49.0,65.0
1644055658,20.0,67.0,49.0,65.0
1644056018,20.0,67.0,49.0,65.0
1644056258,20.0,67.0,49.0,65.0
1644056496,20.0,67.0,49.0,65.0
1644056559,20.0,67.0,49.0,65.0
1644056859,20.0,67.0,49.0,65.0
1644057159,20.0,67.0,49.0,65.0
1644057460,20.0,67.0,49.0,65.0
1644057760,20.0,67.0,49.0,65.0
1644057765,20.0,67.0,49.0,65.0
1644057843,20.0,67.0,49.0,65.0
1644057844,20.0,67.0,49.0,65.0
1644058060,20.0,67.0,49.0,65.0
1644058283,20.0,67.0,49.0,65.0
1644058361,20.0,67.0,49.0,65.0
1644058661,20.0,67.0,49.0,65.0
1644058961,20.0,67.0,49.0,65.0
1644059261,20.0,67.0,49.0,65.0
1644059562,20.0,67.0,49.0,65.0
1644059861,20.0,67.0,49.0,65.0
1644060161,20.0,67.0,49.0,65.0
1644060215,20.0,67.0,49.0,65.0
1644060462,20.0,67.0,49.0,65.0
1644060762,20.0,67.0,49.0,65.0
1644061062,20.0,67.0,49.0,65.0
1644061271,20.0,67.0,49.0,65.0
1644061363,20.0,67.0,49.0,65.0
1644061663,20.0,67.0,49.0,65.0
1644061963,20.0,67.0,49.0,65.0
1644062264,20.0,67.0,49.0,65.0
1644062564,20.0,67.0,49.0,65.0
1644062864,20.0,67.0,49.0,65.0
1644063164,20.0,67.0,49.0,65.0
1644063465,20.0,67.0,49.0,65.0
1644063765,20.0,67.0,49.0,65.0
1644064065,20.0,67.0,49.0,65.0
1644064366,20.0,67.0,49.0,65.0
1644064666,20.0,67.0,49.0,65.0
1644064966,20.0,67.0,49.0,65.0
1644065267,20.0,67.0,49.0,65.0
1644065567,20.0,67.0,49.0,65.0
1644065867,20.0,67.0,49.0,65.0
1644066168,20.0,67.0,49.0,65.0
1644066468,20.0,67.0,49.0,65.0
1644066768,20.0,67.0,49.0,65.0
1644067069,20.0,67.0,49.0,65.0
1644067369,20.0,67.0,49.0,65.0
1644067669,20.0,67.0,49.0,65.0
1644067969,20.0,67.0,49.0,65.0
1644068270,20.0,67.0,49.0,65.0
1644068570,20.0,67.0,49.0,65.0
1644068870,20.0,67.0,49.0,65.0
1644069171,20.0,67.0,49.0,65.0
1644069471,20.0,67.0,49.0,65.0
1644069771,20.0,67.0,49.0,65.0
1644070072,20.0,67.0,49.0,65.0
1644070372,20.0,67.0,48.0,65.0
1644070671,20.0,67.0,48.0,65.0
1644070971,20.0,67.0,48.0,65.0
1644071272,20.0,67.0,48.0,65.0
1644071572,20.0,67.0,48.0,65.0
1644071872,20.0,67.0,48.0,65.0
1644072173,20.0,67.0,48.0,65.0
1644072473,20.0,67.0,48.0,65.0
1644072773,20.0,67.0,48.0,65.0
1644073074,20.0,67.0,48.0,65.0
1644073374,20.0,67.0,48.0,65.0
1644073674,20.0,67.0,48.0,65.0
1644073975,21.0,67.0,48.0,65.0
1644074275,21.0,67.0,48.0,65.0
1644074575,21.0,67.0,48.0,65.0
1644074876,21.0,67.0,48.0,65.0
1644075176,21.0,67.0,48.0,65.0
1644075476,21.0,67.0,48.0,65.0
1644075776,21.0,67.0,48.0,65.0
1644076077,21.0,67.0,48.0,65.0
1644076377,21.0,67.0,49.0,65.0
1644076675,21.0,67.0,49.0,65.0
1644076677,21.0,67.0,49.0,65.0
1644076702,21.0,67.0,49.0,65.0
1644076978,21.0,67.0,49.0,65.0
1644077278,21.0,67.0,49.0,65.0
1644077578,21.0,67.0,49.0,65.0
1644077878,21.0,67.0,49.0,65.0
1644078179,21.0,67.0,49.0,65.0
1644078479,21.0,67.0,49.0,65.0
1644078779,21.0,67.0,49.0,65.0
1644079080,21.0,67.0,49.0,65.0
1644079380,21.0,67.0,49.0,65.0
1644079680,21.0,67.0,49.0,65.0
1644079980,21.0,67.0,49.0,65.0
1644080281,21.0,67.0,49.0,65.0
1644080581,21.0,67.0,49.0,65.0
1644080881,21.0,67.0,49.0,65.0
1644081182,21.0,67.0,49.0,65.0
1644081481,21.0,67.0,49.0,65.0
1644081781,21.0,67.0,49.0,65.0
1644082082,21.0,67.0,49.0,65.0
1644082382,21.0,67.0,49.0,65.0
1644082682,21.0,67.0,49.0,65.0
1644082983,21.0,67.0,49.0,65.0
1644083283,21.0,67.0,49.0,65.0
1644083583,21.0,67.0,49.0,65.0
1644083884,21.0,67.0,49.0,65.0
1644084184,21.0,67.0,49.0,65.0
1644084484,21.0,67.0,49.0,65.0
1644084785,21.0,67.0,49.0,65.0
1644085085,21.0,67.0,49.0,65.0
1644085385,21.0,67.0,49.0,65.0
1644085686,21.0,67.0,49.0,65.0
1644085986,21.0,67.0,49.0,65.0
1644086286,21.0,67.0,49.0,65.0
1644086646,21.0,67.0,49.0,65.0
1644086887,21.0,67.0,49.0,65.0
1644087187,21.0,67.0,49.0,65.0
1644087487,21.0,67.0,49.0,65.0
1644087788,21.0,67.0,49.0,65.0
1644088088,21.0,67.0,49.0,65.0
1644088388,21.0,67.0,49.0,65.0
1644088688,21.0,67.0,49.0,65.0
1644088988,21.0,67.0,49.0,65.0
1644089288,21.0,67.0,49.0,65.0
1644089589,21.0,67.0,49.0,65.0
1644089889,21.0,67.0,49.0,65.0
1644090189,21.0,67.0,49.0,65.0
1644090489,21.0,67.0,49.0,65.0
1644090790,21.0,67.0,49.0,65.0
1644091090,21.0,67.0,49.0,65.0
1644091219,21.0,67.0,49.0,65.0
1644091390,21.0,67.0,49.0,65.0
1644091508,21.0,67.0,49.0,65.0
1644091691,21.0,67.0,49.0,65.0
1644091991,21.0,67.0,49.0,65.0
1644092109,21.0,67.0,49.0,65.0
1644092291,21.0,67.0,49.0,65.0
1644092591,21.0,67.0,49.0,65.0
1644092709,21.0,67.0,49.0,65.0
1644092892,21.0,67.0,49.0,65.0
1644093192,21.0,67.0,49.0,65.0
1644093309,21.0,67.0,49.0,65.0
1644093492,21.0,67.0,49.0,65.0
1644093793,21.0,67.0,49.0,65.0
1644093910,21.0,67.0,49.0,65.0
1644094093,21.0,67.0,49.0,65.0
1644094248,21.0,67.0,49.0,65.0
1644094253,21.0,67.0,49.0,65.0
1644094255,21.0,67.0,49.0,65.0
1644094393,21.0,67.0,49.0,65.0
1644094694,21.0,67.0,49.0,65.0
1644094831,21.0,67.0,49.0,65.0
1644094994,21.0,67.0,49.0,65.0
1644095294,21.0,67.0,49.0,65.0
1644095373,21.0,67.0,49.0,65.0
1644095595,21.0,67.0,49.0,65.0
1644095753,21.0,67.0,49.0,65.0
1644095895,21.0,67.0,49.0,65.0
1644096195,21.0,67.0,49.0,65.0
1644096496,21.0,67.0,49.0,65.0
1644096796,21.0,67.0,49.0,65.0
1644097096,21.0,67.0,49.0,65.0
1644097396,21.0,67.0,49.0,65.0
1644097697,21.0,67.0,49.0,65.0
1644097818,21.0,67.0,49.0,65.0
1644097997,21.0,67.0,49.0,65.0
1644098297,21.0,67.0,49.0,65.0
1644098430,21.0,67.0,49.0,65.0
1644098598,21.0,67.0,49.0,65.0
1644098898,21.0,67.0,49.0,65.0
1644098944,21.0,67.0,49.0,65.0
1644099198,21.0,67.0,49.0,65.0
1644099498,21.0,67.0,49.0,65.0
1644099798,21.0,67.0,49.0,65.0
1644100098,21.0,67.0,49.0,65.0
1644100399,21.0,67.0,49.0,65.0
1644100699,21.0,67.0,49.0,65.0
1644100999,21.0,67.0,49.0,65.0
1644101299,21.0,67.0,49.0,65.0
1644101453,21.0,67.0,49.0,65.0
1644101600,21.0,67.0,49.0,65.0
1644101900,21.0,67.0,49.0,65.0
1644102200,21.0,67.0,49.0,65.0
1644102501,21.0,67.0,49.0,65.0
1644102801,21.0,67.0,49.0,65.0
1644103101,21.0,67.0,49.0,65.0
1644103402,21.0,67.0,49.0,65.0
1644103702,21.0,67.0,49.0,65.0
1644103802,21.0,67.0,49.0,65.0
1644103811,21.0,67.0,49.0,65.0
1644104002,21.0,67.0,49.0,65.0
1644104302,21.0,67.0,49.0,65.0
1644104603,21.0,67.0,49.0,65.0
1644104963,21.0,67.0,49.0,65.0
1644104991,21.0,67.0,49.0,65.0
1644105203,21.0,67.0,49.0,65.0
1644105504,21.0,67.0,49.0,65.0
1644105804,21.0,67.0,49.0,65.0
1644106104,21.0,67.0,49.0,65.0
1644106405,21.0,67.0,49.0,65.0
1644106705,21.0,67.0,49.0,65.0
1644107005,21.0,67.0,49.0,65.0
1644107306,21.0,67.0,49.0,65.0
1644107606,21.0,67.0,49.0,65.0
1644107882,21.0,67.0,49.0,65.0
1644107906,21.0,67.0,49.0,65.0
1644108206,21.0,67.0,49.0,65.0
1644108507,21.0,67.0,49.0,65.0
1644108513,21.0,67.0,49.0,65.0
1644108807,21.0,67.0,49.0,65.0
1644109107,21.0,67.0,49.0,65.0
1644109195,21.0,67.0,49.0,65.0
1644109408,21.0,67.0,49.0,65.0
1644109581,21.0,67.0,49.0,65.0
1644109708,21.0,67.0,49.0,65.0
1644110008,21.0,67.0,49.0,65.0
1644110158,21.0,67.0,49.0,65.0
1644110308,21.0,67.0,49.0,65.0
1644110608,21.0,67.0,49.0,65.0
1644110908,21.0,67.0,49.0,65.0
1644110920,21.0,67.0,49.0,65.0
1644111209,21.0,67.0,49.0,65.0
1644111223,21.0,67.0,49.0,65.0
1644111254,21.0,67.0,49.0,65.0
1644111509,21.0,67.0,49.0,65.0
1644111809,21.0,67.0,49.0,65.0
1644112110,21.0,67.0,49.0,65.0
1644112410,21.0,67.0,49.0,65.0
1644112710,21.0,67.0,49.0,65.0
1644113010,21.0,67.0,49.0,65.0
1644113311,21.0,67.0,49.0,65.0
1644113611,21.0,67.0,49.0,65.0
1644113911,21.0,67.0,49.0,65.0
1644113923,21.0,67.0,49.0,65.0
1644114212,21.0,67.0,49.0,65.0
1644114572,21.0,67.0,49.0,65.0
1644114812,21.0,67.0,49.0,65.0
1644115113,21.0,67.0,49.0,65.0
1644115413,21.0,67.0,49.0,65.0
1644115713,21.0,67.0,49.0,65.0
1644116013,21.0,67.0,49.0,65.0
1644116314,21.0,67.0,49.0,65.0
1644116614,21.0,67.0,49.0,65.0
1644116717,21.0,67.0,49.0,65.0
1644116914,21.0,67.0,49.0,65.0
1644117215,21.0,67.0,49.0,65.0
1644117515,21.0,67.0,49.0,65.0
1644117815,21.0,67.0,49.0,65.0
1644118116,21.0,67.0,49.0,65.0
1644118154,21.0,67.0,49.0,65.0
1644118416,21.0,67.0,49.0,65.0
1644118589,21.0,67.0,49.0,65.0
1644118662,21.0,67.0,49.0,65.0
1644118716,21.0,67.0,49.0,65.0
1644119016,21.0,67.0,49.0,65.0
1644119317,21.0,67.0,49.0,65.0
1644119617,21.0,67.0,49.0,65.0
1644119917,21.0,67.0,49.0,65.0
1644120218,21.0,67.0,49.0,65.0
1644120518,21.0,67.0,49.0,65.0
1644120818,21.0,67.0,49.0,65.0
1644121118,21.0,67.0,49.0,65.0
1644121418,21.0,67.0,49.0,65.0
1644121718,21.0,67.0,49.0,65.0
1644122019,21.0,67.0,49.0,65.0
1644122379,21.0,67.0,49.0,65.0
1644122619,21.0,67.0,49.0,65.0
1644122920,21.0,67.0,49.0,65.0
1644123220,21.0,67.0,49.0,65.0
1644123520,21.0,67.0,49.0,65.0
1644123521,21.0,67.0,49.0,65.0
1644123820,21.0,67.0,49.0,65.0
1644123947,21.0,67.0,49.0,65.0
1644124121,21.0,67.0,49.0,65.0
1644124421,21.0,67.0,49.0,65.0
1644124617,21.0,67.0,49.0,65.0
1644124721,21.0,67.0,49.0,65.0
1644125022,21.0,67.0,49.0,65.0
1644125322,21.0,67.0,49.0,65.0
1644125622,21.0,67.0,49.0,65.0
1644125923,21.0,67.0,49.0,65.0
1644126223,21.0,67.0,49.0,65.0
1644126523,21.0,67.0,49.0,65.0
1644126823,21.0,67.0,49.0,65.0
1644127124,21.0,67.0,49.0,65.0
1644127424,21.0,67.0,49.0,65.0
1644127724,21.0,67.0,49.0,65.0
1644128025,21.0,67.0,49.0,65.0
1644128325,21.0,67.0,49.0,65.0
1644128625,21.0,67.0,49.0,65.0
1644128926,21.0,67.0,49.0,65.0
1644129226,21.0,67.0,49.0,65.0
1644129526,21.0,67.0,49.0,65.0
1644129827,21.0,67.0,49.0,65.0
1644129887,21.0,67.0,49.0,65.0
1644129899,21.0,67.0,49.0,65.0
1644130127,21.0,67.0,49.0,65.0
1644130396,21.0,67.0,49.0,65.0
1644130427,21.0,67.0,49.0,65.0
1644130727,21.0,67.0,49.0,65.0
1644130872,21.0,67.0,49.0,65.0
1644131028,21.0,67.0,49.0,65.0
1644131103,21.0,67.0,49.0,65.0
1644131328,21.0,67.0,49.0,65.0
1644131628,21.0,67.0,49.0,65.0
1644131928,21.0,67.0,49.0,65.0
1644132228,21.0,67.0,49.0,65.0
1644132528,21.0,67.0,49.0,65.0
1644132829,21.0,67.0,49.0,65.0
1644133129,21.0,67.0,49.0,65.0
1644133429,21.0,67.0,49.0,65.0
1644133729,21.0,67.0,49.0,65.0
1644134030,21.0,67.0,49.0,65.0
1644134390,21.0,67.0,49.0,65.0
1644134630,21.0,67.0,49.0,65.0
1644134931,21.0,67.0,49.0,65.0
1644135231,21.0,67.0,49.0,65.0
1644135531,21.0,67.0,49.0,65.0
1644135832,21.0,67.0,49.0,65.0
1644136132,21.0,67.0,49.0,65.0
1644136432,21.0,67.0,49.0,65.0
1644136697,21.0,67.0,49.0,65.0
1644136703,21.0,67.0,49.0,65.0
1644136704,21.0,67.0,49.0,65.0
1644136733,21.0,67.0,49.0,65.0
1644137033,21.0,67.0,49.0,65.0
1644137333,21.0,67.0,49.0,65.0
1644137633,21.0,67.0,49.0,65.0
1644137934,21.0,67.0,49.0,65.0
1644137960,21.0,67.0,49.0,65.0
1644137964,21.0,67.0,49.0,65.0
1644137966,21.0,67.0,49.0,65.0
1644138234,21.0,67.0,49.0,65.0
1644138321,21.0,67.0,49.0,65.0
1644138534,21.0,67.0,49.0,65.0
1644138835,21.0,67.0,49.0,65.0
1644138883,21.0,67.0,49.0,65.0
1644138884,21.0,67.0,49.0,65.0
1644139058,21.0,67.0,49.0,65.0
1644139065,21.0,67.0,49.0,65.0
1644139135,21.0,67.0,49.0,65.0
1644139435,21.0,67.0,49.0,65.0
1644139736,21.0,67.0,49.0,65.0
1644140036,21.0,67.0,49.0,65.0
1644140336,21.0,67.0,49.0,65.0
1644140636,21.0,67.0,49.0,65.0
1644140937,21.0,67.0,49.0,65.0
1644141237,21.0,67.0,49.0,65.0
1644141538,21.0,67.0,49.0,65.0
1644141838,21.0,67.0,49.0,65.0
1644141990,21.0,67.0,49.0,65.0
1644142014,21.0,67.0,49.0,65.0
1644142138,21.0,67.0,49.0,65.0
1644142185,21.0,67.0,49.0,65.0
1644142348,21.0,67.0,49.0,65.0
1644142361,21.0,67.0,49.0,65.0
1644142436,21.0,67.0,49.0,65.0
1644142438,21.0,67.0,49.0,65.0
1644142524,21.0,67.0,49.0,65.0
1644142738,21.0,67.0,49.0,65.0
1644142754,21.0,67.0,49.0,65.0
1644142825,21.0,67.0,49.0,65.0
1644142878,21.0,67.0,49.0,65.0
1644142888,21.0,67.0,49.0,65.0
1644143038,21.0,67.0,49.0,65.0
1644143135,21.0,67.0,49.0,65.0
1644143303,21.0,67.0,49.0,65.0
1644143338,21.0,67.0,49.0,65.0
1644143639,21.0,67.0,49.0,65.0
1644143939,21.0,67.0,49.0,65.0
1644144018,21.0,67.0,49.0,65.0
1644144239,21.0,67.0,49.0,65.0
1644144540,21.0,67.0,49.0,65.0
1644144821,21.0,67.0,49.0,65.0
1644144837,21.0,67.0,49.0,65.0
1644144840,21.0,67.0,49.0,65.0
1644144990,21.0,67.0,49.0,65.0
1644145140,21.0,67.0,49.0,65.0
1644145178,21.0,67.0,49.0,65.0
1644145441,21.0,67.0,49.0,65.0
1644145741,21.0,67.0,49.0,65.0
1644146041,21.0,67.0,49.0,65.0
1644146341,21.0,67.0,49.0,65.0
1644146451,21.0,67.0,49.0,65.0
1644146642,21.0,67.0,49.0,65.0
1644146942,21.0,67.0,49.0,65.0
1644147242,21.0,67.0,49.0,65.0
1644147543,21.0,67.0,49.0,65.0
1644147843,21.0,67.0,49.0,65.0
1644147877,21.0,67.0,49.0,65.0
1644148143,21.0,67.0,49.0,65.0
1644148443,21.0,67.0,49.0,65.0
1644148744,21.0,67.0,49.0,65.0
1644149044,21.0,67.0,49.0,65.0
