timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT
1643610600,4721.9,590.7,,,
1643610625,,,11.0,,
1643610657,,,6.0,3.0,-2.0
1643610685,,,13.0,,
1643610716,,,9.0,2.0,-2.0
1643610745,,,-1.0,,
1643610777,,,-1.0,2.0,-2.0
1643610805,,,-28.0,,
1643610836,,,-370.0,-2.0,-3.0
1643610865,,,-368.0,,
1643610896,,,-360.0,-2.0,-3.0
1643610925,,,-357.0,,
1643610957,,,-304.0,-2.0,-2.0
1643610985,,,-352.0,,
1643611017,,,-353.0,-2.0,-3.0
1643611045,,,-340.0,,
1643611076,,,-352.0,-2.0,-3.0
1643611106,,,-340.0,,
1643611137,,,-93.0,-2.0,-2.0
1643611165,,,-329.0,,
1643611196,,,-327.0,-2.0,-3.0
1643611225,,,-319.0,,
1643611257,,,-319.0,-2.0,-2.0
1643611286,,,-307.0,,
1643611317,,,-261.0,-2.0,-2.0
1643611346,,,-195.0,,
1643611377,,,-174.0,-2.0,-2.0
1643611406,,,-178.0,,
1643611437,,,-170.0,-2.0,-2.0
1643611466,,,-95.0,,
1643611498,,,-107.0,2.0,-2.0
1643611526,,,-121.0,,
1643611557,,,-116.0,2.0,-2.0
1643611586,,,-118.0,,
1643611617,,,-121.0,2.0,-2.0
1643611646,,,-40.0,,
1643611677,,,-91.0,2.0,-2.0
1643611706,,,-7.0,,
1643611737,,,-81.0,2.0,-2.0
1643611766,,,-75.0,,
1643611798,,,-31.0,2.0,-2.0
1643611826,,,-32.0,,
1643611857,,,-58.0,2.0,-2.0
1643611906,,,-5.0,,
1643611918,,,-52.0,2.0,-2.0
1643611946,,,-56.0,,
1643611977,,,8.0,2.0,-2.0
1643612006,,,-41.0,,
1643612038,,,-40.0,2.0,-2.0
1643612066,,,-31.0,,
1643612098,,,-26.0,2.0,-2.0
1643612126,,,-6.0,,
1643612158,,,0.0,2.0,-2.0
1643612186,,,-3.0,,
1643612218,,,-5.0,2.0,-2.0
1643612247,,,-1.0,,
1643612278,,,1.0,2.0,-2.0
1643612307,,,-10.0,,
1643612338,,,-2.0,2.0,-2.0
1643612367,,,2.0,,
1643612398,,,-4.0,2.0,-2.0
1643612400,4721.9,590.7,,,
1643612427,,,10.0,,
1643612458,,,5.0,2.0,-2.0
1643612487,,,4.0,,
1643612518,,,16.0,2.0,-2.0
1643612547,,,-2.0,,
1643612578,,,-26.0,2.0,-2.0
1643612607,,,3.0,,
1643612638,,,5.0,2.0,-2.0
1643612667,,,3.0,,
1643612698,,,5.0,2.0,-2.0
1643612727,,,7.0,,
1643612759,,,4.0,2.0,-2.0
1643612787,,,-5.0,,
1643612818,,,-3.0,2.0,-2.0
1643612847,,,10.0,,
1643612879,,,-3.0,2.0,-2.0
1643612907,,,-3.0,,
1643612939,,,1.0,2.0,-2.0
1643612967,,,3.0,,
1643612999,,,5.0,2.0,-2.0
1643613027,,,6.0,,
1643613059,,,12.0,2.0,-2.0
1643613087,,,4.0,,
1643613119,,,-2.0,-2.0,2.0
1643613148,,,-22.0,,
1643613180,,,14.0,2.0,-2.0
1643613207,,,11.0,,
1643613239,,,5.0,2.0,-2.0
1643613267,,,3.0,,
1643613299,,,5.0,2.0,-2.0
1643613328,,,2.0,,
1643613359,,,15.0,2.0,-2.0
1643613388,,,3.0,,
1643613419,,,10.0,2.0,-2.0
1643613448,,,8.0,,
1643613479,,,9.0,2.0,-2.0
1643613508,,,1.0,,
1643613539,,,-5.0,2.0,-1.0
1643613568,,,-3.0,,
1643613599,,,-2.0,2.0,-2.0
1643613628,,,0.0,,
1643613659,,,-7.0,2.0,-2.0
1643613688,,,-5.0,,
1643613720,,,-1.0,2.0,2.0
1643613748,,,36.0,,
1643613780,,,7.0,2.0,-2.0
1643613808,,,5.0,,
1643613840,,,-2.0,2.0,-2.0
1643613868,,,-13.0,,
1643613900,,,-6.0,2.0,-2.0
1643613930,,,6.0,,
1643613960,,,0.0,2.0,-2.0
1643613988,,,-6.0,,
1643614020,,,-1.0,3.0,-2.0
1643614049,,,-13.0,,
1643614080,,,-4.0,2.0,-2.0
1643614109,,,2.0,,
1643614140,,,-6.0,3.0,-2.0
1643614169,,,3.0,,
1643614200,4721.9,590.7,-4.0,3.0,-2.0
1643614229,,,-7.0,,
1643614260,,,3.0,3.0,-2.0
1643614290,,,1.0,,
1643614320,,,-1.0,3.0,-2.0
1643614349,,,36.0,,
1643614380,,,-2.0,3.0,-2.0
1643614409,,,4.0,,
1643614440,,,1.0,2.0,-2.0
1643614469,,,6.0,,
1643614500,,,5.0,2.0,-2.0
1643614529,,,4.0,,
1643614560,,,40.0,2.0,-2.0
1643614589,,,20.0,,
1643614621,,,19.0,2.0,-2.0
1643614649,,,-1.0,,
1643614681,,,1.0,2.0,-2.0
1643614709,,,2.0,,
1643614741,,,-1.0,2.0,-2.0
1643614771,,,-3.0,,
1643614801,,,-2.0,2.0,-2.0
1643614831,,,0.0,,
1643614861,,,3.0,2.0,-2.0
1643614890,,,-3.0,,
1643614921,,,5.0,2.0,-2.0
1643614950,,,6.0,,
1643614981,,,15.0,2.0,-2.0
1643615010,,,-4.0,,
1643615041,,,-5.0,2.0,-2.0
1643615070,,,13.0,,
1643615103,,,8.0,2.0,-2.0
1643615130,,,46.0,,
1643615161,,,13.0,2.0,-2.0
1643615191,,,5.0,,
1643615221,,,4.0,2.0,-2.0
1643615250,,,30.0,,
1643615281,,,0.0,2.0,-2.0
1643615310,,,-3.0,,
1643615341,,,-12.0,2.0,-2.0
1643615370,,,3.0,,
1643615401,,,-1.0,2.0,-2.0
1643615431,,,-1.0,,
1643615462,,,-2.0,2.0,-2.0
1643615490,,,-2.0,,
1643615522,,,1.0,2.0,-2.0
1643615550,,,1.0,,
1643615582,,,-7.0,2.0,-2.0
1643615610,,,0.0,,
1643615642,,,-4.0,2.0,-2.0
1643615670,,,-7.0,,
1643615702,,,18.0,2.0,-2.0
1643615731,,,28.0,,
1643615762,,,1.0,2.0,-2.0
1643615790,,,-3.0,,
1643615822,,,-1.0,2.0,-2.0
1643615851,,,-5.0,,
1643615882,,,4.0,2.0,-2.0
1643615911,,,13.0,,
1643615942,,,23.0,3.0,4.0
1643615971,,,5.0,,
1643616000,4721.9,590.7,,,
1643616002,,,13.0,-3.0,4.0
1643616031,,,18.0,,
1643616062,,,47.0,-3.0,5.0
1643616091,,,121.0,,
1643616122,,,158.0,-3.0,7.0
1643616151,,,115.0,,
1643616183,,,144.0,-3.0,6.0
1643616211,,,33.0,,
1643616242,,,37.0,-3.0,5.0
1643616271,,,40.0,,
1643616302,,,83.0,-3.0,6.0
1643616331,,,39.0,,
1643616362,,,47.0,-3.0,5.0
1643616391,,,40.0,,
1643616422,,,50.0,-3.0,5.0
1643616452,,,25.0,,
1643616482,,,18.0,-2.0,4.0
1643616511,,,2.0,,
1643616542,,,15.0,-2.0,4.0
1643616571,,,4.0,,
1643616602,,,2.0,-2.0,4.0
1643616631,,,7.0,,
1643616663,,,5.0,-2.0,4.0
1643616691,,,13.0,,
1643616723,,,17.0,-2.0,4.0
1643616752,,,4.0,,
1643616783,,,14.0,-2.0,4.0
1643616812,,,29.0,,
1643616843,,,1.0,-2.0,4.0
1643616872,,,-1.0,,
1643616904,,,7.0,-2.0,4.0
1643616932,,,5.0,,
1643616963,,,9.0,-2.0,4.0
1643616992,,,14.0,,
1643617023,,,19.0,-3.0,4.0
1643617053,,,3.0,,
1643617083,,,37.0,-3.0,4.0
1643617112,,,0.0,,
1643617143,,,-1.0,-3.0,4.0
1643617172,,,-5.0,,
1643617203,,,6.0,-3.0,4.0
1643617232,,,-1.0,,
1643617263,,,5.0,-3.0,4.0
1643617292,,,4.0,,
1643617323,,,8.0,-3.0,4.0
1643617352,,,-1.0,,
1643617384,,,11.0,-3.0,4.0
1643617413,,,52.0,,
1643617443,,,0.0,-3.0,4.0
1643617472,,,2.0,,
1643617504,,,46.0,-3.0,4.0
1643617532,,,3.0,,
1643617563,,,33.0,-2.0,5.0
1643617593,,,19.0,,
1643617622,,,26.0,-2.0,5.0
1643617651,,,19.0,,
1643617683,,,13.0,-2.0,5.0
1643617711,,,23.0,,
1643617743,,,16.0,-2.0,5.0
1643617771,,,21.0,,
1643617800,4721.9,590.7,,,
1643617804,,,11.0,-2.0,5.0
1643617833,,,22.0,,
1643617863,,,25.0,-2.0,5.0
1643617891,,,12.0,,
1643617923,,,19.0,-2.0,4.0
1643617952,,,44.0,,
1643617983,,,22.0,2.0,4.0
1643618011,,,17.0,,
1643618043,,,15.0,2.0,4.0
1643618072,,,35.0,,
1643618103,,,38.0,6.0,-7.0
1643618132,,,31.0,,
1643618163,,,32.0,6.0,-6.0
1643618192,,,35.0,,
1643618223,,,36.0,6.0,-6.0
1643618252,,,37.0,,
1643618283,,,32.0,6.0,-6.0
1643618312,,,41.0,,
1643618344,,,31.0,6.0,-6.0
1643618372,,,10.0,,
1643618404,,,19.0,-2.0,4.0
1643618432,,,20.0,,
1643618464,,,20.0,-2.0,5.0
1643618492,,,33.0,,
1643618524,,,7.0,6.0,-7.0
1643618552,,,30.0,,
1643618584,,,63.0,7.0,-7.0
1643618612,,,17.0,,
1643618644,,,7.0,7.0,-7.0
1643618672,,,17.0,,
1643618704,,,11.0,7.0,-7.0
1643618732,,,2.0,,
1643618764,,,24.0,6.0,-7.0
1643618792,,,160.0,,
1643618824,,,8.0,3.0,-2.0
1643618853,,,58.0,,
1643618884,,,101.0,8.0,-7.0
1643618913,,,105.0,,
1643618944,,,119.0,8.0,-6.0
1643618973,,,97.0,,
1643619004,,,48.0,7.0,-6.0
1643619033,,,43.0,,
1643619064,,,76.0,-3.0,4.0
1643619093,,,17.0,,
1643619124,,,17.0,-3.0,4.0
1643619153,,,113.0,,
1643619184,,,21.0,-3.0,5.0
1643619213,,,16.0,,
1643619244,,,27.0,-3.0,5.0
1643619273,,,15.0,,
1643619305,,,2.0,-2.0,4.0
1643619333,,,143.0,,
1643619364,,,14.0,-2.0,4.0
1643619393,,,0.0,,
1643619425,,,63.0,-2.0,4.0
1643619453,,,11.0,,
1643619485,,,16.0,-2.0,4.0
1643619514,,,20.0,,
1643619544,,,36.0,-3.0,5.0
1643619573,,,31.0,,
1643619600,4722.0,590.7,,,
1643619605,,,87.0,-4.0,6.0
1643619633,,,38.0,,
1643619665,,,35.0,-3.0,5.0
1643619693,,,43.0,,
1643619725,,,39.0,-3.0,5.0
1643619753,,,42.0,,
1643619785,,,45.0,-3.0,6.0
1643619814,,,42.0,,
1643619845,,,12.0,-3.0,5.0
1643619874,,,26.0,,
1643619905,,,51.0,-3.0,6.0
1643619934,,,168.0,,
1643619965,,,58.0,3.0,-3.0
1643619994,,,8.0,,
1643620025,,,-12.0,2.0,-2.0
1643620054,,,0.0,,
1643620085,,,52.0,3.0,-3.0
1643620114,,,8.0,,
1643620145,,,0.0,2.0,-2.0
1643620174,,,128.0,,
1643620205,,,22.0,-2.0,4.0
1643620234,,,38.0,,
1643620265,,,65.0,-2.0,5.0
1643620294,,,30.0,,
1643620325,,,45.0,-3.0,5.0
1643620354,,,52.0,,
1643620385,,,113.0,-4.0,6.0
1643620414,,,44.0,,
1643620445,,,44.0,-3.0,5.0
1643620474,,,31.0,,
1643620506,,,98.0,-2.0,5.0
1643620535,,,30.0,,
1643620566,,,26.0,-3.0,5.0
1643620596,,,28.0,,
1643620626,,,24.0,-2.0,5.0
1643620655,,,32.0,,
1643620686,,,18.0,-2.0,4.0
1643620715,,,9.0,,
1643620746,,,13.0,-2.0,4.0
1643620775,,,1.0,,
1643620806,,,2.0,2.0,-1.0
1643620835,,,-1.0,,
1643620866,,,-3.0,2.0,-1.0
1643620896,,,6.0,,
1643620926,,,-1.0,2.0,-1.0
1643620955,,,-3.0,,
1643620987,,,6.0,2.0,-2.0
1643621015,,,8.0,,
1643621046,,,16.0,-2.0,4.0
1643621075,,,22.0,,
1643621106,,,106.0,-2.0,4.0
1643621135,,,16.0,,
1643621166,,,96.0,-2.0,4.0
1643621195,,,23.0,,
1643621226,,,23.0,-2.0,4.0
1643621255,,,22.0,,
1643621286,,,20.0,-2.0,4.0
1643621315,,,14.0,,
1643621347,,,15.0,-2.0,4.0
1643621375,,,21.0,,
1643621400,4722.0,590.7,,,
1643621407,,,10.0,-2.0,4.0
1643621436,,,23.0,,
1643621467,,,22.0,-2.0,4.0
1643621496,,,17.0,,
1643621527,,,18.0,-2.0,4.0
1643621556,,,17.0,,
1643621587,,,14.0,-2.0,4.0
1643621616,,,20.0,,
1643621647,,,21.0,-2.0,5.0
1643621676,,,24.0,,
1643621707,,,25.0,-2.0,5.0
1643621736,,,71.0,,
1643621767,,,32.0,-3.0,5.0
1643621796,,,35.0,,
1643621827,,,73.0,-3.0,5.0
1643621856,,,373.0,,
1643621888,,,2112.0,11.0,13.0
1643621916,,,3484.0,,
1643621947,,,275.0,5.0,-5.0
1643621976,,,10.0,,
1643622007,,,16.0,5.0,-5.0
1643622036,,,16.0,,
1643622067,,,-6.0,2.0,-2.0
1643622096,,,2.0,,
1643622127,,,11.0,2.0,-3.0
1643622156,,,5.0,,
1643622187,,,11.0,-2.0,4.0
1643622216,,,9.0,,
1643622248,,,14.0,-2.0,4.0
1643622276,,,9.0,,
1643622307,,,16.0,-2.0,4.0
1643622336,,,18.0,,
1643622367,,,15.0,-2.0,4.0
1643622396,,,21.0,,
1643622427,,,49.0,2.0,4.0
1643622457,,,5.0,,
1643622488,,,26.0,-2.0,4.0
1643622516,,,-9.0,,
1643622548,,,-3.0,2.0,-2.0
1643622577,,,-1.0,,
1643622608,,,-5.0,2.0,-2.0
1643622638,,,14.0,,
1643622668,,,6.0,2.0,2.0
1643622697,,,9.0,,
1643622728,,,19.0,2.0,4.0
1643622757,,,10.0,,
1643622788,,,9.0,-2.0,4.0
1643622817,,,15.0,,
1643622849,,,58.0,-2.0,4.0
1643622877,,,12.0,,
1643622908,,,23.0,-2.0,4.0
1643622937,,,22.0,,
1643622968,,,22.0,-2.0,5.0
1643622998,,,30.0,,
1643623028,,,28.0,-2.0,5.0
1643623057,,,16.0,,
1643623088,,,2.0,2.0,-4.0
1643623117,,,-4.0,,
1643623149,,,-10.0,3.0,-2.0
1643623177,,,-7.0,,
1643623200,4722.0,590.7,,,
1643623208,,,-10.0,3.0,-2.0
1643623237,,,-4.0,,
1643623269,,,2.0,3.0,-2.0
1643623297,,,4.0,,
1643623329,,,5.0,-2.0,4.0
1643623357,,,29.0,,
1643623389,,,0.0,-2.0,4.0
1643623418,,,3.0,,
1643623449,,,7.0,-2.0,4.0
1643623478,,,7.0,,
1643623509,,,6.0,-3.0,4.0
1643623538,,,40.0,,
1643623569,,,12.0,-3.0,4.0
1643623598,,,-5.0,,
1643623629,,,3.0,3.0,-4.0
1643623658,,,-1.0,,
1643623689,,,-8.0,3.0,-2.0
1643623718,,,26.0,,
1643623749,,,5.0,3.0,-2.0
1643623778,,,12.0,,
1643623809,,,8.0,3.0,-2.0
1643623838,,,2.0,,
1643623869,,,9.0,3.0,-3.0
1643623898,,,48.0,,
1643623929,,,11.0,3.0,4.0
1643623958,,,11.0,,
1643623990,,,54.0,-3.0,4.0
1643624018,,,25.0,,
1643624050,,,22.0,-3.0,5.0
1643624078,,,24.0,,
1643624110,,,24.0,-3.0,5.0
1643624138,,,24.0,,
1643624170,,,21.0,-3.0,5.0
1643624199,,,28.0,,
1643624230,,,12.0,-3.0,-4.0
1643624258,,,-7.0,,
1643624290,,,-5.0,3.0,-2.0
1643624318,,,-5.0,,
1643624350,,,-5.0,3.0,-2.0
1643624378,,,-9.0,,
1643624410,,,1.0,3.0,2.0
1643624439,,,8.0,,
1643624471,,,4.0,2.0,-3.0
1643624499,,,7.0,,
1643624534,,,2.0,2.0,-3.0
1643624559,,,2.0,,
1643624590,,,0.0,-2.0,3.0
1643624619,,,5.0,,
1643624650,,,9.0,-2.0,3.0
1643624679,,,42.0,,
1643624710,,,42.0,7.0,-8.0
1643624739,,,11.0,,
1643624770,,,21.0,4.0,-5.0
1643624799,,,28.0,,
1643624830,,,134.0,10.0,-9.0
1643624859,,,115.0,,
1643624890,,,119.0,10.0,-9.0
1643624919,,,120.0,,
1643624951,,,112.0,9.0,-7.0
1643624979,,,116.0,,
1643625000,4722.0,590.7,,,
1643625011,,,119.0,9.0,-7.0
1643625039,,,106.0,,
1643625070,,,121.0,9.0,-7.0
1643625099,,,3.0,,
1643625131,,,14.0,3.0,-2.0
1643625160,,,7.0,,
1643625191,,,5.0,3.0,-2.0
1643625219,,,28.0,,
1643625251,,,5.0,3.0,-2.0
1643625279,,,2.0,,
1643625311,,,11.0,3.0,-2.0
1643625340,,,13.0,,
1643625371,,,8.0,3.0,-2.0
1643625400,,,13.0,,
1643625431,,,3.0,3.0,-2.0
1643625463,,,-14.0,,
1643625491,,,9.0,3.0,-2.0
1643625520,,,1.0,,
1643625551,,,0.0,3.0,-2.0
1643625580,,,-5.0,,
1643625611,,,34.0,2.0,-2.0
1643625640,,,-2.0,,
1643625672,,,2.0,3.0,-2.0
1643625700,,,-7.0,,
1643625731,,,-1.0,3.0,-2.0
1643625760,,,-5.0,,
1643625792,,,-9.0,3.0,-2.0
1643625820,,,-4.0,,
1643625851,,,1.0,3.0,-2.0
1643625880,,,-6.0,,
1643625911,,,-8.0,3.0,-2.0
1643625940,,,-5.0,,
1643625972,,,-8.0,3.0,-2.0
1643626000,,,-11.0,,
1643626032,,,3.0,3.0,-2.0
1643626060,,,0.0,,
1643626091,,,-2.0,3.0,-2.0
1643626120,,,-3.0,,
1643626152,,,-9.0,3.0,-2.0
1643626180,,,-2.0,,
1643626212,,,11.0,3.0,-2.0
1643626241,,,3.0,,
1643626272,,,-4.0,3.0,-2.0
1643626301,,,-4.0,,
1643626332,,,0.0,3.0,-2.0
1643626360,,,-5.0,,
1643626392,,,-7.0,3.0,-2.0
1643626421,,,7.0,,
1643626452,,,-2.0,3.0,-2.0
1643626481,,,3.0,,
1643626512,,,7.0,3.0,-2.0
1643626541,,,3.0,,
1643626572,,,0.0,3.0,-2.0
1643626601,,,-4.0,,
1643626632,,,30.0,-2.0,1.0
1643626661,,,-7.0,,
1643626692,,,-6.0,3.0,-2.0
1643626721,,,-6.0,,
1643626752,,,-10.0,3.0,-2.0
1643626781,,,-9.0,,
1643626800,4722.0,590.7,,,
1643626813,,,8.0,3.0,-2.0
1643626841,,,-7.0,,
1643626874,,,-7.0,3.0,-2.0
1643626901,,,-7.0,,
1643626932,,,-5.0,2.0,-2.0
1643626961,,,-16.0,,
1643626993,,,-2.0,2.0,-2.0
1643627022,,,-6.0,,
1643627053,,,0.0,3.0,-2.0
1643627081,,,0.0,,
1643627113,,,-3.0,3.0,-2.0
1643627141,,,-1.0,,
1643627173,,,4.0,2.0,-2.0
1643627202,,,8.0,,
1643627233,,,10.0,2.0,-2.0
1643627263,,,9.0,,
1643627293,,,4.0,2.0,-2.0
1643627323,,,-6.0,,
1643627353,,,0.0,2.0,-2.0
1643627382,,,10.0,,
1643627414,,,-5.0,3.0,-2.0
1643627442,,,-3.0,,
1643627474,,,-1.0,3.0,-2.0
1643627502,,,3.0,,
1643627533,,,-3.0,3.0,-2.0
1643627563,,,-1.0,,
1643627593,,,-5.0,2.0,-2.0
1643627622,,,36.0,,
1643627653,,,-2.0,3.0,-2.0
1643627682,,,8.0,,
1643627714,,,-5.0,3.0,-2.0
1643627742,,,10.0,,
1643627774,,,7.0,3.0,-2.0
1643627802,,,2.0,,
1643627834,,,5.0,3.0,-2.0
1643627862,,,48.0,,
1643627893,,,2.0,3.0,-2.0
1643627922,,,17.0,,
1643627954,,,-2.0,3.0,-2.0
1643627983,,,9.0,,
1643628014,,,4.0,3.0,-2.0
1643628043,,,1.0,,
1643628074,,,5.0,3.0,-3.0
1643628103,,,1.0,,
1643628135,,,-2.0,3.0,-2.0
1643628163,,,-1.0,,
1643628194,,,-1.0,3.0,-2.0
1643628223,,,-1.0,,
1643628255,,,6.0,3.0,-2.0
1643628283,,,1.0,,
1643628314,,,8.0,3.0,-2.0
1643628343,,,17.0,,
1643628374,,,13.0,3.0,-2.0
1643628403,,,6.0,,
1643628434,,,-9.0,2.0,-2.0
1643628463,,,-11.0,,
1643628494,,,19.0,3.0,-2.0
1643628523,,,1.0,,
1643628554,,,-3.0,3.0,-2.0
1643628583,,,-9.0,,
1643628600,4722.0,590.7,,,
1643628614,,,-9.0,3.0,-2.0
1643628643,,,-8.0,,
1643628675,,,-3.0,3.0,-2.0
1643628703,,,-9.0,,
1643628735,,,5.0,3.0,-2.0
1643628763,,,2.0,,
1643628795,,,59.0,3.0,-2.0
1643628823,,,-8.0,,
1643628855,,,-3.0,3.0,-2.0
1643628883,,,3.0,,
1643628915,,,1.0,3.0,-2.0
1643628944,,,6.0,,
1643628974,,,-6.0,2.0,-2.0
1643629003,,,-10.0,,
1643629035,,,-1.0,2.0,-2.0
1643629064,,,-6.0,,
1643629095,,,-4.0,2.0,-2.0
1643629124,,,13.0,,
1643629155,,,-2.0,2.0,-2.0
1643629183,,,-4.0,,
1643629215,,,-4.0,2.0,-2.0
1643629244,,,-3.0,,
1643629275,,,-7.0,2.0,-2.0
1643629304,,,0.0,,
1643629335,,,1.0,2.0,-2.0
1643629363,,,-2.0,,
1643629395,,,-1.0,2.0,-2.0
1643629424,,,3.0,,
1643629455,,,1.0,2.0,-2.0
1643629484,,,10.0,,
1643629515,,,-2.0,2.0,-2.0
1643629544,,,17.0,,
1643629575,,,8.0,-4.0,4.0
1643629604,,,4.0,,
1643629635,,,4.0,-4.0,4.0
1643629664,,,7.0,,
1643629696,,,0.0,-5.0,4.0
1643629724,,,13.0,,
1643629755,,,-8.0,-4.0,4.0
1643629784,,,12.0,,
1643629816,,,4.0,-5.0,4.0
1643629844,,,-1.0,,
1643629876,,,6.0,-5.0,4.0
1643629904,,,-4.0,,
1643629936,,,25.0,-5.0,5.0
1643629964,,,14.0,,
1643629996,,,17.0,-5.0,5.0
1643630024,,,20.0,,
1643630056,,,21.0,-5.0,5.0
1643630085,,,22.0,,
1643630116,,,56.0,-4.0,5.0
1643630145,,,17.0,,
1643630176,,,18.0,-4.0,5.0
1643630205,,,22.0,,
1643630236,,,47.0,-4.0,5.0
1643630265,,,91.0,,
1643630296,,,54.0,3.0,-3.0
1643630325,,,8.0,,
1643630356,,,13.0,2.0,-2.0
1643630385,,,10.0,,
1643630400,4722.0,590.7,,,
1643630417,,,-2.0,2.0,-2.0
1643630445,,,-6.0,,
1643630477,,,11.0,2.0,-2.0
1643630505,,,-6.0,,
1643630536,,,-2.0,3.0,-2.0
1643630565,,,2.0,,
1643630597,,,16.0,-4.0,5.0
1643630625,,,50.0,,
1643630656,,,38.0,-4.0,5.0
1643630685,,,22.0,,
1643630716,,,17.0,-4.0,5.0
1643630746,,,22.0,,
1643630777,,,20.0,-4.0,5.0
1643630805,,,37.0,,
1643630836,,,76.0,-4.0,5.0
1643630865,,,179.0,,
1643630897,,,36.0,-5.0,5.0
1643630925,,,44.0,,
1643630957,,,57.0,-4.0,4.0
1643630985,,,3.0,,
1643631017,,,-2.0,3.0,-2.0
1643631046,,,0.0,,
1643631077,,,-1.0,3.0,-2.0
1643631105,,,-6.0,,
1643631137,,,-4.0,3.0,-2.0
1643631166,,,6.0,,
1643631197,,,6.0,3.0,-2.0
1643631226,,,-8.0,,
1643631257,,,-6.0,2.0,-2.0
1643631286,,,-4.0,,
1643631317,,,-20.0,3.0,-2.0
1643631346,,,-4.0,,
1643631377,,,1.0,2.0,-2.0
1643631406,,,-6.0,,
1643631437,,,4.0,2.0,-2.0
1643631466,,,-6.0,,
1643631497,,,54.0,2.0,-2.0
1643631526,,,1.0,,
1643631558,,,34.0,-2.0,2.0
1643631586,,,4.0,,
1643631617,,,289.0,8.0,-7.0
1643631646,,,66.0,,
1643631678,,,66.0,8.0,-7.0
1643631706,,,66.0,,
1643631738,,,68.0,8.0,-7.0
1643631766,,,69.0,,
1643631798,,,5508.0,35.0,22.0
1643631826,,,5501.0,,
1643631858,,,4568.0,18.0,2.0
1643631886,,,1768.0,,
1643631918,,,1781.0,16.0,3.0
1643631946,,,1788.0,,
1643631978,,,685.0,5.0,3.0
1643632006,,,1756.0,,
1643632037,,,1754.0,16.0,4.0
1643632066,,,655.0,,
1643632097,,,655.0,5.0,2.0
1643632126,,,662.0,,
1643632157,,,665.0,5.0,2.0
1643632186,,,671.0,,
1643632200,4722.3,590.7,,,
1643632218,,,710.0,5.0,3.0
1643632246,,,728.0,,
1643632277,,,756.0,5.0,3.0
1643632306,,,744.0,,
1643632337,,,799.0,6.0,3.0
1643632366,,,748.0,,
1643632397,,,759.0,6.0,3.0
1643632426,,,766.0,,
1643632457,,,775.0,6.0,3.0
1643632486,,,823.0,,
1643632518,,,936.0,6.0,6.0
1643632546,,,832.0,,
1643632578,,,849.0,6.0,3.0
1643632606,,,826.0,,
1643632638,,,817.0,6.0,3.0
1643632666,,,805.0,,
1643632698,,,784.0,6.0,3.0
1643632726,,,799.0,,
1643632758,,,792.0,6.0,3.0
1643632786,,,789.0,,
1643632818,,,774.0,6.0,3.0
1643632847,,,826.0,,
1643632878,,,792.0,6.0,3.0
1643632907,,,772.0,,
1643632938,,,806.0,6.0,3.0
1643632967,,,787.0,,
1643632998,,,775.0,6.0,3.0
1643633027,,,777.0,,
1643633058,,,788.0,6.0,3.0
1643633087,,,898.0,,
1643633118,,,776.0,6.0,3.0
1643633147,,,738.0,,
1643633178,,,740.0,6.0,3.0
1643633209,,,755.0,,
1643633238,,,799.0,6.0,3.0
1643633267,,,748.0,,
1643633298,,,755.0,6.0,3.0
1643633327,,,752.0,,
1643633358,,,523.0,4.0,2.0
1643633388,,,486.0,,
1643633419,,,481.0,4.0,1.0
1643633449,,,476.0,,
1643633479,,,470.0,4.0,1.0
1643633507,,,522.0,,
1643633538,,,573.0,5.0,2.0
1643633567,,,565.0,,
1643633599,,,629.0,4.0,3.0
1643633627,,,650.0,,
1643633659,,,656.0,4.0,3.0
1643633688,,,647.0,,
1643633719,,,643.0,4.0,3.0
1643633747,,,658.0,,
1643633779,,,809.0,5.0,4.0
1643633808,,,850.0,,
1643633839,,,886.0,5.0,4.0
1643633868,,,873.0,,
1643633899,,,875.0,5.0,5.0
1643633928,,,880.0,,
1643633959,,,912.0,5.0,5.0
1643633988,,,914.0,,
1643634000,4722.7,590.7,,,
1643634019,,,934.0,5.0,5.0
1643634048,,,927.0,,
1643634079,,,944.0,6.0,5.0
1643634108,,,967.0,,
1643634139,,,958.0,5.0,5.0
1643634168,,,1009.0,,
1643634199,,,1023.0,6.0,5.0
1643634228,,,1016.0,,
1643634259,,,974.0,5.0,5.0
1643634288,,,992.0,,
1643634320,,,986.0,5.0,5.0
1643634350,,,979.0,,
1643634379,,,1040.0,6.0,8.0
1643634408,,,987.0,,
1643634440,,,1044.0,6.0,5.0
1643634468,,,1057.0,,
1643634499,,,1123.0,6.0,5.0
1643634528,,,1323.0,,
1643634560,,,2557.0,20.0,5.0
1643634588,,,2504.0,,
1643634621,,,2185.0,17.0,5.0
1643634649,,,1059.0,,
1643634683,,,2491.0,20.0,5.0
1643634708,,,2669.0,,
1643634740,,,965.0,6.0,4.0
1643634769,,,956.0,,
1643634800,,,957.0,6.0,4.0
1643634829,,,966.0,,
1643634860,,,968.0,6.0,4.0
1643634889,,,1015.0,,
1643634920,,,964.0,6.0,5.0
1643634949,,,958.0,,
1643634980,,,954.0,6.0,4.0
1643635009,,,953.0,,
1643635040,,,1001.0,6.0,5.0
1643635069,,,924.0,,
1643635100,,,949.0,6.0,4.0
1643635129,,,975.0,,
1643635160,,,950.0,6.0,4.0
1643635189,,,1025.0,,
1643635221,,,945.0,6.0,5.0
